chunk_offset,chunk_size,object_name,super_index,sub_index,material,sub_flag,vert_stride,vert_count,index_count,blend_flags,flags2,alpha_min,alpha_max,alpha_unique,color_samples,uv_bounds,bounds
11209040,7072,con_w02_h       ,0,0,model   con_f01c,0,48,28,90,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.83203125, 0.64453125, 0.97265625, 0.8828125)","(-0.09616000205278397, -1.3979400396347046, -0.08416400104761124, 0.09616000205278397, -1.1154799461364746, 0.08327700197696686)"
11209040,7072,con_w02_h       ,0,1,model   con_f01c,0,48,101,270,8192,0,128,128,1,"[(128, 128, 128, 128)]","(0.6328125, 0.421875, 0.98828125, 0.99609375)","(-0.27097201347351074, -1.2334200143814087, -0.21024799346923828, 0.1405930072069168, -0.0, 0.24276700615882874)"
11216112,3808,con_w02_l       ,0,0,model   con_f01c,59,36,24,57,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.83203125, 0.6484375, 0.97265625, 0.875)","(-0.1056779995560646, -1.3979400396347046, -0.09633100032806396, 0.0984330028295517, -1.1154799461364746, 0.08043400198221207)"
11216112,3808,con_w02_l       ,0,1,model   con_f01c,59,36,68,106,8192,0,255,255,1,"[(128, 128, 128, 255)]","(0.6328125, 0.421875, 0.98828125, 0.9921875)","(-0.27097201347351074, -1.2334200143814087, -0.21024799346923828, 0.1405930072069168, -0.0, 0.24276700615882874)"
11219920,4912,con_w02_m       ,0,0,model   con_f01c,96,36,28,87,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.83203125, 0.6484375, 0.97265625, 0.875)","(-0.09616000205278397, -1.3979400396347046, -0.08416400104761124, 0.09616000205278397, -1.1154799461364746, 0.08327700197696686)"
11219920,4912,con_w02_m       ,0,1,model   con_f01c,96,36,88,195,8192,0,255,255,1,"[(128, 128, 128, 255)]","(0.6328125, 0.421875, 0.98828125, 0.99609375)","(-0.27097201347351074, -1.2334200143814087, -0.21024799346923828, 0.1405930072069168, -0.0, 0.24276700615882874)"
11224832,7008,con_w07_h       ,0,0,model   con_f01c,0,48,25,60,0,0,255,255,1,"[(100, 105, 100, 255), (112, 163, 163, 255), (128, 128, 128, 255)]","(0.921875, 0.421875, 0.99609375, 0.60546875)","(-0.06886400282382965, -1.0124000310897827, -0.0516510009765625, 0.06176000088453293, -0.8164989948272705, 0.07897300273180008)"
11224832,7008,con_w07_h       ,0,1,model   con_f01c,0,48,103,288,8192,0,255,255,1,"[(112, 163, 163, 255), (128, 128, 128, 255)]","(0.63671875, 0.72265625, 0.80859375, 0.99609375)","(-0.6279270052909851, -0.95517498254776, -0.6531689763069153, 0.5653280019760132, -0.0, 0.5640770196914673)"
11231840,2864,con_w07_l       ,0,0,model   con_f01c,40,36,17,29,0,0,255,255,1,"[(100, 105, 100, 255), (112, 163, 163, 255), (128, 128, 128, 255)]","(0.921875, 0.421875, 0.99609375, 0.60546875)","(-0.06886400282382965, -1.0124000310897827, -0.0516510009765625, 0.06176000088453293, -0.8164989948272705, 0.07897300273180008)"
11231840,2864,con_w07_l       ,0,1,model   con_f01c,40,36,52,74,8192,0,255,255,1,"[(112, 163, 163, 255), (128, 128, 128, 255)]","(0.63671875, 0.72265625, 0.80859375, 0.9921875)","(-0.6279270052909851, -0.95517498254776, -0.6531689763069153, 0.5653280019760132, -0.0, 0.5640770196914673)"
11234704,3632,con_w07_m       ,0,0,model   con_f01c,60,36,17,29,0,0,255,255,1,"[(100, 105, 100, 255), (112, 163, 163, 255), (128, 128, 128, 255)]","(0.921875, 0.421875, 0.99609375, 0.60546875)","(-0.06886400282382965, -1.0124000310897827, -0.0516510009765625, 0.06176000088453293, -0.8164989948272705, 0.07897300273180008)"
11234704,3632,con_w07_m       ,0,1,model   con_f01c,60,36,72,103,8192,0,255,255,1,"[(112, 163, 163, 255), (128, 128, 128, 255)]","(0.63671875, 0.72265625, 0.80859375, 0.9921875)","(-0.6279270052909851, -0.95517498254776, -0.6531689763069153, 0.5653280019760132, -0.0, 0.5640770196914673)"
11238336,7008,con_w08_h       ,0,0,model   con_f01c,0,48,25,60,0,0,255,255,1,"[(100, 105, 100, 255), (112, 163, 163, 255), (128, 128, 128, 255)]","(0.921875, 0.421875, 0.99609375, 0.60546875)","(-0.039305999875068665, -0.5778539776802063, -0.02948099933564663, 0.03525099903345108, -0.4660390019416809, 0.045076001435518265)"
11238336,7008,con_w08_h       ,0,1,model   con_f01c,0,48,103,288,8192,0,255,255,1,"[(112, 163, 163, 255), (128, 128, 128, 255)]","(0.63671875, 0.72265625, 0.80859375, 0.99609375)","(-0.3584060072898865, -0.5451920032501221, -0.37281399965286255, 0.32267600297927856, -0.0, 0.32196199893951416)"
11245344,2864,con_w08_l       ,0,0,model   con_f01c,40,36,17,29,0,0,255,255,1,"[(100, 105, 100, 255), (112, 163, 163, 255), (128, 128, 128, 255)]","(0.921875, 0.421875, 0.99609375, 0.60546875)","(-0.039305999875068665, -0.5778539776802063, -0.02948099933564663, 0.03525099903345108, -0.4660390019416809, 0.045076001435518265)"
11245344,2864,con_w08_l       ,0,1,model   con_f01c,40,36,52,74,8192,0,255,255,1,"[(112, 163, 163, 255), (128, 128, 128, 255)]","(0.63671875, 0.72265625, 0.80859375, 0.9921875)","(-0.3584060072898865, -0.5451920032501221, -0.37281399965286255, 0.32267600297927856, -0.0, 0.32196199893951416)"
11248208,3632,con_w08_m       ,0,0,model   con_f01c,60,36,17,29,0,0,255,255,1,"[(100, 105, 100, 255), (112, 163, 163, 255), (128, 128, 128, 255)]","(0.921875, 0.421875, 0.99609375, 0.60546875)","(-0.039305999875068665, -0.5778539776802063, -0.02948099933564663, 0.03525099903345108, -0.4660390019416809, 0.045076001435518265)"
11248208,3632,con_w08_m       ,0,1,model   con_f01c,60,36,72,103,8192,0,255,255,1,"[(112, 163, 163, 255), (128, 128, 128, 255)]","(0.63671875, 0.72265625, 0.80859375, 0.9921875)","(-0.3584060072898865, -0.5451920032501221, -0.37281399965286255, 0.32267600297927856, -0.0, 0.32196199893951416)"
11251840,944,con_zai_m       ,0,0,model   komono_1,12,36,20,37,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.0078125, 0.0078125, 0.1171875, 0.9921875)","(-0.20000000298023224, -0.10000000149011612, -2.0, 0.20000000298023224, -0.0, 2.0)"
12291520,15616,pl_flb_1_m      ,0,0,model   con_fsg1,210,36,137,220,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.001953125, 0.001953125, 0.373046875, 1.125)","(-20.0, -0.0, -20.0, 20.0, 1.0, 20.0)"
12291520,15616,pl_flb_1_m      ,0,1,model   con_fro1,210,36,44,64,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.751953125, 0.00390625, 0.998046875, 0.99609375)","(-16.0, -0.0, -20.0, 20.0, 1.0, 20.0)"
12291520,15616,pl_flb_1_m      ,0,2,model   con_frg1,210,36,193,297,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.001953125, 0.00390625, 1.123046875, 1.99609375)","(-20.0, -0.30000001192092896, -20.0, 20.0, 0.8500000238418579, 16.0)"
12291520,15616,pl_flb_1_m      ,0,3,model   con_fsg1,210,36,20,28,32768,0,0,126,2,"[(128, 128, 128, 0), (128, 128, 128, 126)]","(0.001953125, 0.126953125, 0.623046875, 0.748046875)","(-16.0, 0.10000000149011612, -4.0, -8.0, 0.800000011920929, 12.0)"
13434160,624,_tyo01b_m       ,0,0,ageha   tyo_01c ,8,36,12,25,8192,0,255,255,1,"[(128, 128, 128, 255)]","(0.03125, 1.0, 1.0, 2.0)","(-0.09700500220060349, -0.0, -0.10289400070905685, 0.1365949958562851, 0.09679300338029861, 0.10289400070905685)"
13434784,624,_tyo01a_m       ,0,0,ageha   tyo_01c ,8,36,12,25,8192,0,255,255,1,"[(128, 128, 128, 255)]","(0.03125, 1.0, 1.0, 2.0)","(-0.10850699990987778, -0.1758359968662262, -0.10289400070905685, 0.10159499943256378, -0.04737100005149841, 0.10289400070905685)"
13456192,624,_tyo02b_m       ,0,0,cyo     tyo_02c ,8,36,12,25,8192,0,255,255,1,"[(128, 128, 128, 255)]","(0.03125, 1.0, 1.0, 2.0)","(-0.05708799883723259, -0.0, -0.08044099807739258, 0.0687130019068718, 0.0751900002360344, 0.08044099807739258)"
13456816,624,_tyo02a_m       ,0,0,cyo     tyo_02c ,8,36,12,25,8192,0,255,255,1,"[(128, 128, 128, 255)]","(0.03125, 1.0, 1.0, 2.0)","(-0.07208800315856934, -0.11411499977111816, -0.08044099807739258, 0.05103699862957001, -0.028617000207304955, 0.08044099807739258)"
