object_name,material,super_flag,sub_flag,blend_flags,flags2,vert_stride,vert_count,index_count,map_refs
wi_c_koya_1     ,model   t_win28d,64,528,0,0,36,499,709,0
wi_c_koya_1     ,model   t_win27d,64,528,0,0,36,201,415,0
wi_c_koya_1     ,model   t_win22d,64,528,0,0,36,16,22,0
wi_c_koya       ,model   t_win28d,64,184,0,0,36,92,133,0
wi_c_koya       ,model   t_win27d,64,184,0,0,36,90,137,0
wi_c_koya       ,model   t_win18d,64,184,0,0,36,128,190,0
wi_c_kanban     ,model   t_win14d,64,138,0,0,36,224,371,0
wi_c_kanban     ,model   t_win14d,64,138,8192,0,36,4,4,0
wi_c_kanban     ,model   t_win16d,64,138,40960,0,36,4,4,0
wi_c_kabe_1     ,model   t_win27d,64,62,0,0,36,48,75,0
wi_c_kabe_1     ,model   t_win22d,64,62,0,0,36,44,87,0
wi_c_kabe_1     ,model   t_win28d,64,62,0,0,36,12,16,0
wi_c_kabe       ,model   t_win22d,64,156,0,0,36,117,235,0
wi_c_kabe       ,model   t_win27d,64,156,0,0,36,107,195,0
wi_c_hisasi01   ,model   t_win28d,64,176,0,0,36,224,334,1
wi_c_hisasi01   ,model   t_win22d,64,176,0,0,36,78,131,1
wi_c_hisasi01   ,model   t_win20d,64,176,32768,0,36,20,37,1
wi_c_hisasi00   ,model   t_win22d,64,68,0,0,36,33,57,0
wi_c_hisasi00   ,model   t_win28d,64,68,0,0,36,48,62,0
wi_c_hisasi00   ,model   t_win20d,64,68,32768,0,36,12,25,0
wi_c_hasira_1   ,model   t_win18d,64,102,0,0,36,72,106,0
wi_c_hasira_1   ,model   t_win28d,64,102,0,0,36,130,194,0
wi_c_hasira     ,model   t_win28d,64,36,0,0,36,67,102,0
wi_c_fork       ,model   t_win23d,64,140,0,0,36,223,397,0
wi_c_esa6       ,model   t_win23d,64,56,0,0,36,52,77,0
wi_c_esa6       ,model   t_win22d,64,56,0,0,36,32,42,0
wi_c_dai_1      ,model   t_win22d,64,18,0,0,36,32,53,0
wi_c_dai        ,model   t_win22d,64,174,0,0,36,57,93,0
wi_c_dai        ,model   t_win28d,64,174,0,0,36,284,424,0
wi_c_box01      ,model   t_win23d,64,50,0,0,36,38,97,0
wi_c_barrel2    ,model   t_win23d,64,86,0,0,36,105,179,0
wi_c_ballel1    ,model   t_win23d,64,70,0,0,36,80,147,0
wi_c_baketu1    ,model   t_win28d,64,74,0,0,36,36,69,0
wi_c_baketu1    ,model   t_win23d,64,74,0,0,36,55,98,0
wi_bri14h       ,model   t_win04d,64,32,0,0,36,42,65,0
wi_bri14a       ,model   t_win04d,64,184,0,0,36,285,505,0
wi_bri13h       ,model   t_win04d,64,63,0,0,36,92,173,0
wi_bri13a       ,model   t_win04d,64,208,0,0,36,282,469,0
wi_bri12h       ,model   t_win04d,64,64,0,0,36,77,117,0
wi_bri12a       ,model   t_win04d,64,308,0,0,36,436,701,0
wi_bri11h       ,model   t_win04d,64,24,0,0,36,29,39,0
wi_bri11a       ,model   t_win04d,64,114,0,0,36,228,340,0
wi_bri10h       ,model   t_win04d,64,32,0,0,36,37,57,0
wi_bri10a       ,model   t_win04d,64,172,0,0,36,251,453,0
wi_bri09h       ,model   t_win04d,64,101,0,0,36,75,121,0
wi_bri09h       ,model   t_win04d,64,101,8192,0,36,49,77,0
wi_bri09a       ,model   t_win04d,64,366,0,0,36,481,801,0
wi_bri09a       ,model   t_win04d,64,366,8192,0,36,30,45,0
wi_bri08h       ,model   t_win04d,64,64,0,0,36,76,123,0
wi_bri08a       ,model   t_win04d,64,368,0,0,36,534,999,0
wi_bri07h       ,model   t_win04d,64,66,0,0,36,79,113,0
wi_bri07a       ,model   t_win04d,64,370,0,0,36,590,1009,0
wi_bri06h       ,model   t_win04d,64,40,0,0,36,51,85,0
wi_bri06a       ,model   t_win04d,64,206,0,0,36,301,561,0
wi_bri05h       ,model   t_win04d,64,69,0,0,36,85,145,0
wi_bri05a       ,model   t_win04d,64,242,0,0,36,328,567,0
wi_bri04h       ,model   t_win04d,64,80,0,0,36,96,153,0
wi_bri04h       ,model   t_win00d,64,80,32768,0,36,21,41,0
wi_bri04a       ,model   t_win04d,64,336,0,0,36,464,821,0
wi_bri02h       ,model   t_win04d,64,32,0,0,36,27,38,0
wi_bri02h       ,model   t_win00d,64,32,32768,0,36,29,42,0
wi_bri02a       ,model   t_win04d,64,52,0,0,36,104,154,0
wi_bri01h       ,model   t_win04d,64,32,0,0,36,27,38,0
wi_bri01h       ,model   t_win00d,64,32,32768,0,36,27,43,0
wi_bri01a       ,model   t_win04d,64,52,0,0,36,96,138,0
wi_misr01_2     ,model   t_win09d,64,50,0,0,36,29,49,0
wi_misr01_2     ,model   t_win07d,64,50,0,0,36,11,17,0
wi_misr01_2     ,model   t_win00d,64,50,0,0,36,20,29,0
wi_misr01_2     ,model   t_win00d,64,50,32768,0,36,22,33,0
wi_misr01_2     ,model   t_win07d,64,50,32768,0,36,7,9,0
wi_i_table      ,model   t_win01d,64,54,0,0,36,56,73,0
wi_i_arai01     ,model   t_win01d,64,30,0,0,36,18,41,0
chok_win01      ,model   t_win18d,64,398,0,0,36,89,147,0
chok_win01      ,model   t_win01d,64,398,0,0,36,199,349,0
chok_win01      ,model   t_win02d,64,398,0,0,36,67,129,0
chok_win01      ,model   t_win08d,64,398,0,0,36,40,77,0
chok_win01      ,model   t_win21d,64,398,0,0,36,80,129,0
chok_win01      ,model   t_win01d,64,398,32768,0,36,24,37,0
chok_win01      ,model   t_win09d,64,398,32768,0,36,46,85,0
chok_win01      ,model   t_win02d,64,398,32768,0,36,32,59,0
chok_win02      ,model   t_win02d,64,32,0,0,36,14,27,0
chok_win02      ,model   t_win21d,64,32,0,0,36,4,4,0
chok_win02      ,model   t_win01d,64,32,0,0,36,22,35,0
chok_win02      ,model   t_win02d,64,32,32768,0,36,14,23,0
