chunk_offset,chunk_size,object_name,super_index,sub_index,material,sub_flag,vert_stride,vert_count,index_count,blend_flags,flags2,alpha_min,alpha_max,alpha_unique,color_samples,uv_bounds,bounds
11139456,31968,con_rosla_st1_m ,0,1,model   con_fsg1,490,36,136,219,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.001953125, 0.001953125, 0.998046875, 1.123046875)","(-16.0, -11.0, -20.0, 20.0, 8.25, 20.0)"
11139456,31968,con_rosla_st1_m ,0,2,model   con_frg1,490,36,149,229,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.001953125, 0.00390625, 1.123046875, 1.99609375)","(-16.0, -11.0, -20.0, 20.0, 8.25, 20.0)"
11139456,31968,con_rosla_st1_m ,0,3,model   con_fgg1,490,36,13,18,0,0,128,128,1,"[(128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.00390625, 0.00390625, 0.99609375, 0.75)","(-12.0, -4.855999946594238, -8.0, 4.5, 6.599999904632568, -4.0)"
11139456,31968,con_rosla_st1_m ,0,4,model   con_frg2,490,36,44,71,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.0078125, 0.00390625, 0.9921875, 1.25)","(-12.0, -10.402999877929688, -20.0, 20.0, 7.5, 16.0)"
11139456,31968,con_rosla_st1_m ,0,5,model   con_wk2 ,490,36,29,40,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.00390625, 0.0078125, 0.99609375, 0.9921875)","(-12.100000381469727, -9.199999809265137, -20.0, 11.0, 8.0, 20.0)"
11139456,31968,con_rosla_st1_m ,0,6,model   con_wk1 ,490,36,98,161,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.00390625, 0.00390625, 1.99609375, 1.74609375)","(-11.0, -11.0, -20.0, 16.0, 7.5, 20.0)"
11139456,31968,con_rosla_st1_m ,0,7,model   con_wi1 ,490,36,26,41,32768,0,0,128,3,"[(119, 119, 119, 0), (119, 119, 119, 126), (119, 119, 119, 128), (128, 128, 128, 0), (128, 128, 128, 126), (128, 128, 128, 128)]","(0.001953125, 0.5, 0.5, 1.0)","(-9.199999809265137, -4.849999904632568, -18.0, 10.0, 8.25, 16.0)"
11139456,31968,con_rosla_st1_m ,0,8,model   con_frg1,490,36,13,18,32768,0,126,128,2,"[(119, 119, 119, 128), (128, 128, 128, 126), (128, 128, 128, 128)]","(0.126953125, 0.00390625, 0.498046875, 1.49609375)","(-4.5, -0.0, 4.0, 4.0, 4.0, 16.0)"
11139456,31968,con_rosla_st1_m ,0,9,model   con_fgg1,490,36,9,15,32768,0,126,128,2,"[(128, 128, 128, 126), (128, 128, 128, 128)]","(0.00390625, 0.25390625, 0.99609375, 0.74609375)","(-2.25, 4.75, -16.0, 2.5, 8.25, -0.0)"
11171424,8288,con_taru_m      ,0,0,model   komono_2,144,36,206,365,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.0078125, 0.015625, 0.9921875, 0.609375)","(-0.651013970375061, -1.399999976158142, -0.6507869958877563, 0.651013970375061, -0.0, 0.6507869958877563)"
11179712,14144,con_w01_h       ,0,0,model   con_f01c,0,48,46,150,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.8203125, 0.6328125, 0.9921875, 0.99609375)","(-0.22236000001430511, -3.278520107269287, -0.19257000088691711, 0.22236000001430511, -2.4145801067352295, 0.19257000088691711)"
11179712,14144,con_w01_h       ,0,1,model   con_f01c,0,48,213,624,8192,0,255,255,1,"[(128, 128, 128, 255)]","(0.63671875, 0.41015625, 0.98828125, 0.99609375)","(-0.6880019903182983, -3.130460023880005, -0.7107750177383423, 0.6977260112762451, -0.0, 0.6225370168685913)"
11193856,6736,con_w01_l       ,0,0,model   con_f01c,130,36,28,73,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.8203125, 0.6328125, 0.99609375, 0.99609375)","(-0.22236000001430511, -3.278520107269287, -0.19257000088691711, 0.22236000001430511, -2.4145801067352295, 0.19257000088691711)"
11193856,6736,con_w01_l       ,0,1,model   con_f01c,130,36,135,277,8192,0,255,255,1,"[(128, 128, 128, 255)]","(0.63671875, 0.41015625, 0.98828125, 0.9921875)","(-0.6880019903182983, -3.278520107269287, -0.7107750177383423, 0.6977260112762451, -0.0, 0.6225370168685913)"
11200592,8448,con_w01_m       ,0,0,model   con_f01c,186,36,28,73,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.8203125, 0.6328125, 0.99609375, 0.99609375)","(-0.22236000001430511, -3.278520107269287, -0.19257000088691711, 0.22236000001430511, -2.4145801067352295, 0.19257000088691711)"
11200592,8448,con_w01_m       ,0,1,model   con_f01c,186,36,175,415,8192,0,255,255,1,"[(128, 128, 128, 255)]","(0.63671875, 0.41015625, 0.98828125, 0.99609375)","(-0.6880019903182983, -3.278520107269287, -0.7107750177383423, 0.6977260112762451, -0.0, 0.6225370168685913)"
11209040,7072,con_w02_h       ,0,0,model   con_f01c,0,48,28,90,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.83203125, 0.64453125, 0.97265625, 0.8828125)","(-0.09616000205278397, -1.3979400396347046, -0.08416400104761124, 0.09616000205278397, -1.1154799461364746, 0.08327700197696686)"
11209040,7072,con_w02_h       ,0,1,model   con_f01c,0,48,101,270,8192,0,128,128,1,"[(128, 128, 128, 128)]","(0.6328125, 0.421875, 0.98828125, 0.99609375)","(-0.27097201347351074, -1.2334200143814087, -0.21024799346923828, 0.1405930072069168, -0.0, 0.24276700615882874)"
11216112,3808,con_w02_l       ,0,0,model   con_f01c,59,36,24,57,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.83203125, 0.6484375, 0.97265625, 0.875)","(-0.1056779995560646, -1.3979400396347046, -0.09633100032806396, 0.0984330028295517, -1.1154799461364746, 0.08043400198221207)"
11216112,3808,con_w02_l       ,0,1,model   con_f01c,59,36,68,106,8192,0,255,255,1,"[(128, 128, 128, 255)]","(0.6328125, 0.421875, 0.98828125, 0.9921875)","(-0.27097201347351074, -1.2334200143814087, -0.21024799346923828, 0.1405930072069168, -0.0, 0.24276700615882874)"
11219920,4912,con_w02_m       ,0,0,model   con_f01c,96,36,28,87,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.83203125, 0.6484375, 0.97265625, 0.875)","(-0.09616000205278397, -1.3979400396347046, -0.08416400104761124, 0.09616000205278397, -1.1154799461364746, 0.08327700197696686)"
11219920,4912,con_w02_m       ,0,1,model   con_f01c,96,36,88,195,8192,0,255,255,1,"[(128, 128, 128, 255)]","(0.6328125, 0.421875, 0.98828125, 0.99609375)","(-0.27097201347351074, -1.2334200143814087, -0.21024799346923828, 0.1405930072069168, -0.0, 0.24276700615882874)"
11224832,7008,con_w07_h       ,0,0,model   con_f01c,0,48,25,60,0,0,255,255,1,"[(100, 105, 100, 255), (112, 163, 163, 255), (128, 128, 128, 255)]","(0.921875, 0.421875, 0.99609375, 0.60546875)","(-0.06886400282382965, -1.0124000310897827, -0.0516510009765625, 0.06176000088453293, -0.8164989948272705, 0.07897300273180008)"
11224832,7008,con_w07_h       ,0,1,model   con_f01c,0,48,103,288,8192,0,255,255,1,"[(112, 163, 163, 255), (128, 128, 128, 255)]","(0.63671875, 0.72265625, 0.80859375, 0.99609375)","(-0.6279270052909851, -0.95517498254776, -0.6531689763069153, 0.5653280019760132, -0.0, 0.5640770196914673)"
11231840,2864,con_w07_l       ,0,0,model   con_f01c,40,36,17,29,0,0,255,255,1,"[(100, 105, 100, 255), (112, 163, 163, 255), (128, 128, 128, 255)]","(0.921875, 0.421875, 0.99609375, 0.60546875)","(-0.06886400282382965, -1.0124000310897827, -0.0516510009765625, 0.06176000088453293, -0.8164989948272705, 0.07897300273180008)"
11231840,2864,con_w07_l       ,0,1,model   con_f01c,40,36,52,74,8192,0,255,255,1,"[(112, 163, 163, 255), (128, 128, 128, 255)]","(0.63671875, 0.72265625, 0.80859375, 0.9921875)","(-0.6279270052909851, -0.95517498254776, -0.6531689763069153, 0.5653280019760132, -0.0, 0.5640770196914673)"
11234704,3632,con_w07_m       ,0,0,model   con_f01c,60,36,17,29,0,0,255,255,1,"[(100, 105, 100, 255), (112, 163, 163, 255), (128, 128, 128, 255)]","(0.921875, 0.421875, 0.99609375, 0.60546875)","(-0.06886400282382965, -1.0124000310897827, -0.0516510009765625, 0.06176000088453293, -0.8164989948272705, 0.07897300273180008)"
11234704,3632,con_w07_m       ,0,1,model   con_f01c,60,36,72,103,8192,0,255,255,1,"[(112, 163, 163, 255), (128, 128, 128, 255)]","(0.63671875, 0.72265625, 0.80859375, 0.9921875)","(-0.6279270052909851, -0.95517498254776, -0.6531689763069153, 0.5653280019760132, -0.0, 0.5640770196914673)"
11238336,7008,con_w08_h       ,0,0,model   con_f01c,0,48,25,60,0,0,255,255,1,"[(100, 105, 100, 255), (112, 163, 163, 255), (128, 128, 128, 255)]","(0.921875, 0.421875, 0.99609375, 0.60546875)","(-0.039305999875068665, -0.5778539776802063, -0.02948099933564663, 0.03525099903345108, -0.4660390019416809, 0.045076001435518265)"
11238336,7008,con_w08_h       ,0,1,model   con_f01c,0,48,103,288,8192,0,255,255,1,"[(112, 163, 163, 255), (128, 128, 128, 255)]","(0.63671875, 0.72265625, 0.80859375, 0.99609375)","(-0.3584060072898865, -0.5451920032501221, -0.37281399965286255, 0.32267600297927856, -0.0, 0.32196199893951416)"
11245344,2864,con_w08_l       ,0,0,model   con_f01c,40,36,17,29,0,0,255,255,1,"[(100, 105, 100, 255), (112, 163, 163, 255), (128, 128, 128, 255)]","(0.921875, 0.421875, 0.99609375, 0.60546875)","(-0.039305999875068665, -0.5778539776802063, -0.02948099933564663, 0.03525099903345108, -0.4660390019416809, 0.045076001435518265)"
11245344,2864,con_w08_l       ,0,1,model   con_f01c,40,36,52,74,8192,0,255,255,1,"[(112, 163, 163, 255), (128, 128, 128, 255)]","(0.63671875, 0.72265625, 0.80859375, 0.9921875)","(-0.3584060072898865, -0.5451920032501221, -0.37281399965286255, 0.32267600297927856, -0.0, 0.32196199893951416)"
11248208,3632,con_w08_m       ,0,0,model   con_f01c,60,36,17,29,0,0,255,255,1,"[(100, 105, 100, 255), (112, 163, 163, 255), (128, 128, 128, 255)]","(0.921875, 0.421875, 0.99609375, 0.60546875)","(-0.039305999875068665, -0.5778539776802063, -0.02948099933564663, 0.03525099903345108, -0.4660390019416809, 0.045076001435518265)"
11248208,3632,con_w08_m       ,0,1,model   con_f01c,60,36,72,103,8192,0,255,255,1,"[(112, 163, 163, 255), (128, 128, 128, 255)]","(0.63671875, 0.72265625, 0.80859375, 0.9921875)","(-0.3584060072898865, -0.5451920032501221, -0.37281399965286255, 0.32267600297927856, -0.0, 0.32196199893951416)"
11251840,944,con_zai_m       ,0,0,model   komono_1,12,36,20,37,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.0078125, 0.0078125, 0.1171875, 0.9921875)","(-0.20000000298023224, -0.10000000149011612, -2.0, 0.20000000298023224, -0.0, 2.0)"
11252784,296368,cry_line02_h    ,0,0,model   kon_zil3,5136,36,5321,9177,0,0,127,255,3,"[(102, 102, 102, 255), (153, 153, 153, 127), (153, 153, 153, 128), (153, 153, 153, 255)]","(0.498046875, 0.0, 0.998046875, 1.0)","(-6.884960174560547, -13.230999946594238, -20.0, 6.885039806365967, 27.83099937438965, 20.000099182128906)"
11252784,296368,cry_line02_h    ,0,1,model   cl      ,5136,36,1210,2239,0,0,255,255,1,"[(153, 153, 153, 255)]","(0.0, 0.0, 0.5, 1.0)","(-6.884960174560547, -13.189499855041504, -15.0, 6.885039806365967, 27.449800491333008, 15.000100135803223)"
11252784,296368,cry_line02_h    ,0,2,model   kon_zil ,5136,36,161,335,0,0,255,255,1,"[(153, 153, 153, 255)]","(0.0, 0.0, 0.75, 1.0)","(-6.884960174560547, -7.8196702003479, -15.0, 6.885039806365967, 25.622699737548828, 15.000100135803223)"
11252784,296368,cry_line02_h    ,0,3,model   kon_zil3,5136,36,255,489,32768,0,0,126,4,"[(102, 102, 102, 126), (128, 128, 128, 0), (128, 128, 128, 63), (128, 128, 128, 126), (153, 153, 153, 0), (153, 153, 153, 63), (153, 153, 153, 69), (153, 153, 153, 126)]","(0.203125, 0.0, 1.0, 1.03515625)","(-6.884960174560547, -12.826899528503418, -20.0, 3.4964098930358887, 27.83099937438965, 20.0)"
11252784,296368,cry_line02_h    ,0,4,model   kon_zil ,5136,36,538,1089,32768,0,0,126,14,"[(128, 128, 128, 63), (153, 153, 153, 0), (153, 153, 153, 63), (153, 153, 153, 69), (153, 153, 153, 75), (153, 153, 153, 86), (153, 153, 153, 96), (153, 153, 153, 98)]","(0.0, 0.0, 1.0, 1.00390625)","(-6.884960174560547, -12.826899528503418, -19.0, 6.885039806365967, 27.449800491333008, 19.000099182128906)"
11549152,72208,cry_line02_l    ,0,0,model   kon_zil3,1268,36,968,1685,0,0,255,255,1,"[(153, 153, 153, 255)]","(0.501953125, 0.0, 1.0, 1.0)","(-6.884960174560547, -13.230999946594238, -20.0, 6.885039806365967, 27.83099937438965, 20.000099182128906)"
11549152,72208,cry_line02_l    ,0,1,model   cl      ,1268,36,477,825,0,0,255,255,1,"[(153, 153, 153, 255)]","(0.0, 0.0, 0.5, 1.0)","(-6.884960174560547, -13.196499824523926, -15.0, 6.885039806365967, 27.43790054321289, 15.000100135803223)"
11549152,72208,cry_line02_l    ,0,2,model   kon_zil ,1268,36,88,211,0,0,255,255,1,"[(153, 153, 153, 255)]","(0.5, 0.0, 0.75, 1.0)","(-6.884960174560547, -7.826879978179932, -15.0, 6.885039806365967, 17.63089942932129, 15.000100135803223)"
11549152,72208,cry_line02_l    ,0,3,model   kon_zil3,1268,36,52,76,32768,0,0,126,3,"[(153, 153, 153, 0), (153, 153, 153, 124), (153, 153, 153, 126), (158, 158, 158, 126)]","(0.193359375, 0.0, 1.0, 1.25)","(-6.884960174560547, -10.708200454711914, -19.0, 2.9595799446105957, 25.58650016784668, 19.000099182128906)"
11549152,72208,cry_line02_l    ,0,4,model   kon_zil ,1268,36,234,443,32768,0,0,126,10,"[(128, 128, 128, 63), (148, 148, 148, 126), (153, 153, 153, 0), (153, 153, 153, 93), (153, 153, 153, 94), (153, 153, 153, 98), (153, 153, 153, 101), (153, 153, 153, 102)]","(0.0, 0.0, 1.0, 1.0078125)","(-6.884960174560547, -12.826899528503418, -19.0, 6.885039806365967, 27.43790054321289, 19.000099182128906)"
11621360,137632,cry_line02_m    ,0,0,model   kon_zil3,2286,36,2634,4563,0,0,255,255,1,"[(153, 153, 153, 255)]","(0.5, 0.0, 1.0, 1.0)","(-6.884960174560547, -13.230999946594238, -20.0, 6.885039806365967, 27.83099937438965, 20.000099182128906)"
11621360,137632,cry_line02_m    ,0,1,model   cl      ,2286,36,473,809,0,0,255,255,1,"[(153, 153, 153, 255)]","(0.0, 0.0, 0.5, 1.0)","(-6.884960174560547, -13.191300392150879, -15.0, 6.885039806365967, 27.43790054321289, 15.000100135803223)"
11621360,137632,cry_line02_m    ,0,2,model   kon_zil ,2286,36,86,205,0,0,255,255,1,"[(153, 153, 153, 255)]","(0.5, 0.0, 0.75, 1.0)","(-6.884960174560547, -7.8196702003479, -15.0, 6.885039806365967, 17.647300720214844, 15.000100135803223)"
11621360,137632,cry_line02_m    ,0,3,model   kon_zil3,2286,36,52,76,32768,0,0,126,3,"[(153, 153, 153, 0), (153, 153, 153, 124), (153, 153, 153, 126), (158, 158, 158, 126)]","(0.193359375, 0.0, 1.0, 1.25)","(-6.884960174560547, -10.701000213623047, -19.0, 2.9595799446105957, 25.611299514770508, 19.000099182128906)"
11621360,137632,cry_line02_m    ,0,4,model   kon_zil ,2286,36,233,439,32768,0,0,126,10,"[(128, 128, 128, 63), (148, 148, 148, 126), (153, 153, 153, 0), (153, 153, 153, 93), (153, 153, 153, 94), (153, 153, 153, 98), (153, 153, 153, 101), (153, 153, 153, 102)]","(0.0, 0.0, 1.0, 1.0078125)","(-6.884960174560547, -12.826899528503418, -19.0, 6.885039806365967, 27.43790054321289, 19.000099182128906)"
11758992,293296,cry_line03_h    ,0,0,model   kon_zil3,5192,36,5519,9121,0,0,128,255,2,"[(102, 102, 102, 128), (102, 102, 102, 255), (153, 153, 153, 128), (153, 153, 153, 255)]","(0.251953125, 0.0, 1.0, 1.0)","(-14.885000228881836, -13.230999946594238, -20.0, 6.885039806365967, 19.83099937438965, 20.000099182128906)"
11758992,293296,cry_line03_h    ,0,1,                ,5192,36,4,4,0,0,255,255,1,"[(153, 153, 153, 255)]","(0.0, 1.0, 0.0, 1.0)","(-1.2042700052261353, -6.355720043182373, 3.349980115890503, -0.7176060080528259, -6.010879993438721, 4.349979877471924)"
11758992,293296,cry_line03_h    ,0,2,model   cl      ,5192,36,1110,2207,0,0,128,255,2,"[(153, 153, 153, 128), (153, 153, 153, 255)]","(0.0, 0.0, 0.5, 1.0)","(-14.737199783325195, -13.230999946594238, -15.0, 6.843279838562012, 19.602699279785156, 15.000100135803223)"
11758992,293296,cry_line03_h    ,0,3,model   kon_zil ,5192,36,98,227,0,0,128,255,2,"[(153, 153, 153, 128), (153, 153, 153, 255)]","(0.0, 0.0, 0.75, 1.0)","(-6.589449882507324, -9.029190063476562, -4.399990081787109, 6.843279838562012, 9.795310020446777, 15.000100135803223)"
11758992,293296,cry_line03_h    ,0,4,model   kon_zil ,5192,36,528,1121,32768,0,0,128,7,"[(128, 128, 128, 63), (128, 128, 128, 126), (153, 153, 153, 0), (153, 153, 153, 94), (153, 153, 153, 96), (153, 153, 153, 126), (153, 153, 153, 127), (153, 153, 153, 128)]","(0.0, 0.0, 1.0625, 1.0)","(-14.54800033569336, -13.230999946594238, -19.0, 6.885039806365967, 16.947099685668945, 19.000099182128906)"
11758992,293296,cry_line03_h    ,0,5,model   kon_zil3,5192,36,157,347,32768,0,0,128,3,"[(128, 128, 128, 126), (153, 153, 153, 0), (153, 153, 153, 126), (153, 153, 153, 128)]","(0.140625, 0.0, 1.0, 1.00390625)","(-10.40310001373291, -9.66759967803955, -19.0, 4.757500171661377, 19.83099937438965, 19.000099182128906)"
12052288,65904,cry_line03_l    ,0,0,model   kon_zil ,1201,36,30,59,0,0,127,255,2,"[(153, 153, 153, 127), (153, 153, 153, 255)]","(0.3125, 0.0, 0.875, 1.0)","(-4.046879768371582, -12.826899528503418, -19.0, 6.850490093231201, 16.947099685668945, 19.000099182128906)"
12052288,65904,cry_line03_l    ,0,1,model   kon_zil3,1201,36,762,1399,0,0,255,255,1,"[(128, 128, 128, 255), (153, 153, 153, 255)]","(0.5, 0.0, 1.0, 1.0)","(-14.885000228881836, -13.230999946594238, -20.0, 6.885039806365967, 19.83099937438965, 20.000099182128906)"
12052288,65904,cry_line03_l    ,0,2,model   cl      ,1201,36,657,1173,0,0,255,255,1,"[(153, 153, 153, 255)]","(0.0, 0.0, 0.75, 1.0078125)","(-14.720800399780273, -13.230999946594238, -15.0, 6.850490093231201, 19.602699279785156, 15.000100135803223)"
12052288,65904,cry_line03_l    ,0,3,                ,1201,36,4,4,0,0,255,255,1,"[(153, 153, 153, 255)]","(0.0, 1.0, 0.0, 1.0)","(-7.319349765777588, 17.92840003967285, -20.0, -6.9693498611450195, 18.42840003967285, -19.899999618530273)"
12052288,65904,cry_line03_l    ,0,4,model   kon_zil ,1201,36,191,335,32768,0,0,126,6,"[(128, 128, 128, 63), (145, 145, 145, 0), (145, 145, 145, 126), (153, 153, 153, 78), (153, 153, 153, 94), (153, 153, 153, 96), (153, 153, 153, 126), (168, 168, 168, 126)]","(0.0, 0.0, 0.833984375, 1.015625)","(-14.885000228881836, -12.826899528503418, -19.0, 5.570119857788086, 16.947099685668945, 19.000099182128906)"
12052288,65904,cry_line03_l    ,0,5,model   kon_zil3,1201,36,13,19,32768,0,126,126,1,"[(153, 153, 153, 126)]","(0.3359375, 0.375, 0.5625, 0.8828125)","(-10.40310001373291, 14.449000358581543, -19.0, 2.2883899211883545, 19.131000518798828, 19.000099182128906)"
12118192,130096,cry_line03_m    ,0,0,model   kon_zil3,2219,36,2542,4333,0,0,128,255,2,"[(153, 153, 153, 128), (153, 153, 153, 255)]","(0.5, 0.0, 1.0, 1.0)","(-14.885000228881836, -13.230999946594238, -20.0, 6.885039806365967, 19.83099937438965, 20.000099182128906)"
12118192,130096,cry_line03_m    ,0,1,model   kon_zil ,2219,36,94,217,0,0,127,255,2,"[(153, 153, 153, 127), (153, 153, 153, 255)]","(0.3125, 0.0, 0.875, 1.0)","(-6.127970218658447, -12.826899528503418, -19.0, 6.843279838562012, 16.947099685668945, 19.000099182128906)"
12118192,130096,cry_line03_m    ,0,2,model   cl      ,2219,36,482,885,0,0,255,255,1,"[(153, 153, 153, 255)]","(0.0, 0.0, 0.5, 1.0)","(-14.737199783325195, -13.230999946594238, -15.0, 6.843279838562012, 19.602699279785156, 15.000100135803223)"
12118192,130096,cry_line03_m    ,0,3,model   kon_zil ,2219,36,156,307,32768,0,0,126,6,"[(128, 128, 128, 63), (145, 145, 145, 0), (145, 145, 145, 126), (153, 153, 153, 78), (153, 153, 153, 94), (153, 153, 153, 96), (153, 153, 153, 126), (168, 168, 168, 126)]","(0.0, 0.0, 0.8125, 1.0)","(-14.885000228881836, -12.826899528503418, -19.0, 5.570119857788086, 16.947099685668945, 19.000099182128906)"
12118192,130096,cry_line03_m    ,0,4,model   kon_zil3,2219,36,13,19,32768,0,126,126,1,"[(153, 153, 153, 126)]","(0.3359375, 0.375, 0.5625, 0.8828125)","(-10.40310001373291, 14.449000358581543, -19.0, 2.2883899211883545, 19.131000518798828, 19.000099182128906)"
12248768,29440,kabuse_m        ,0,0,model   con_wi1 ,626,36,348,775,0,0,128,255,2,"[(128, 128, 128, 128), (128, 128, 128, 255)]","(0.0, 0.0625, 1.1796875, 1.875)","(-46.733299255371094, -58.33330154418945, -50.53329849243164, 24.63330078125, -30.83329963684082, 26.5)"
12248768,29440,kabuse_m        ,0,1,model   con_wk1 ,626,36,117,247,0,0,128,255,2,"[(128, 128, 128, 128), (128, 128, 128, 255)]","(0.28515625, 0.01953125, 1.421875, 0.66015625)","(-46.733299255371094, -60.0, -52.20000076293945, 25.266700744628906, -30.83329963684082, 10.732600212097168)"
12248768,29440,kabuse_m        ,0,2,model   con_frg1,626,36,189,379,0,0,128,255,2,"[(128, 128, 128, 128), (128, 128, 128, 255)]","(0.55859375, 0.24609375, 0.919921875, 1.3125)","(-29.814899444580078, -61.66669845581055, -49.472599029541016, 22.24650001525879, -42.08330154418945, 23.349199295043945)"
12248768,29440,kabuse_m        ,0,3,model   con_fsg1,626,36,71,155,0,0,128,255,2,"[(128, 128, 128, 128), (128, 128, 128, 255)]","(0.375, 0.7578125, 0.97265625, 1.0)","(-21.3257999420166, -61.66669845581055, -24.135000228881836, 16.51569938659668, -55.0, 9.505669593811035)"
12278208,13312,pl_fla_1_m      ,0,0,model   con_fro1,200,36,70,107,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.751953125, 0.00390625, 0.998046875, 0.99609375)","(-20.0, -0.0, -16.0, 20.0, 0.800000011920929, 20.0)"
12278208,13312,pl_fla_1_m      ,0,1,model   con_fsg1,200,36,82,130,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.001953125, 0.876953125, 0.248046875, 1.123046875)","(-20.0, -0.20000000298023224, -20.0, 20.0, 1.0, 20.0)"
12278208,13312,pl_fla_1_m      ,0,2,model   con_frg1,200,36,178,297,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.001953125, 0.00390625, 0.498046875, 1.99609375)","(-20.0, -0.20000000298023224, -20.0, 20.0, 1.0, 20.0)"
12278208,13312,pl_fla_1_m      ,0,3,model   con_fgg1,200,36,4,4,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.5, 0.5, 0.99609375, 0.99609375)","(0.0, 0.4000000059604645, 8.0, 4.0, 0.800000011920929, 12.0)"
12291520,15616,pl_flb_1_m      ,0,0,model   con_fsg1,210,36,137,220,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.001953125, 0.001953125, 0.373046875, 1.125)","(-20.0, -0.0, -20.0, 20.0, 1.0, 20.0)"
12291520,15616,pl_flb_1_m      ,0,1,model   con_fro1,210,36,44,64,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.751953125, 0.00390625, 0.998046875, 0.99609375)","(-16.0, -0.0, -20.0, 20.0, 1.0, 20.0)"
12291520,15616,pl_flb_1_m      ,0,2,model   con_frg1,210,36,193,297,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.001953125, 0.00390625, 1.123046875, 1.99609375)","(-20.0, -0.30000001192092896, -20.0, 20.0, 0.8500000238418579, 16.0)"
12291520,15616,pl_flb_1_m      ,0,3,model   con_fsg1,210,36,20,28,32768,0,0,126,2,"[(128, 128, 128, 0), (128, 128, 128, 126)]","(0.001953125, 0.126953125, 0.623046875, 0.748046875)","(-16.0, 0.10000000149011612, -4.0, -8.0, 0.800000011920929, 12.0)"
12307136,28768,pl_mob_coi1_m   ,0,0,model   con_wi1 ,463,36,385,747,0,0,255,255,1,"[(105, 105, 105, 255), (119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.001953125, 0.00390625, 1.2578125, 1.99609375)","(-20.0, -46.5, -20.000200271606445, 20.0, -1.2000000476837158, 16.0)"
12307136,28768,pl_mob_coi1_m   ,0,1,model   con_fsg1,463,36,269,453,0,0,255,255,1,"[(105, 105, 105, 255), (119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.25, 0.125, 1.0, 1.0)","(-20.0, -46.5, -20.0, 20.0, -2.799999952316284, 20.0)"
12307136,28768,pl_mob_coi1_m   ,0,2,model   con_frg1,463,36,9,21,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.625, 0.25, 0.875, 0.75)","(-20.0, -1.25, -20.0, -15.5, -0.0, -16.0)"
12307136,28768,pl_mob_coi1_m   ,0,3,model   con_wk1 ,463,36,23,45,0,0,255,255,1,"[(105, 105, 105, 255), (119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.2109375, 0.00390625, 1.51953125, 1.4921875)","(-16.092599868774414, -28.286399841308594, -20.0, -3.636660099029541, -5.505980014801025, -4.798220157623291)"
12307136,28768,pl_mob_coi1_m   ,0,4,model   con_wk2 ,463,36,9,25,0,0,255,255,1,"[(128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.75390625, 0.0078125, 0.99609375, 0.5)","(-20.0, -44.150001525878906, 3.0309500694274902, -15.098400115966797, -37.72439956665039, 5.0)"
12307136,28768,pl_mob_coi1_m   ,0,5,model   con_wi1 ,463,36,22,47,32768,0,0,128,3,"[(119, 119, 119, 126), (119, 119, 119, 128), (128, 128, 128, 0), (128, 128, 128, 126), (128, 128, 128, 128)]","(0.0, 0.0, 0.248046875, 0.99609375)","(-20.0, -7.400000095367432, -18.0, -12.375, -1.2000000476837158, -9.800049781799316)"
12335904,23264,pl_mob_coi2_m   ,0,0,model   con_wi1 ,404,36,311,605,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.0, 0.0, 1.318359375, 2.0)","(-20.0, -44.70000076293945, -20.0, 20.0, -0.5, 16.0)"
