chunk_offset,chunk_size,object_name,super_index,sub_index,material,sub_flag,vert_stride,vert_count,index_count,blend_flags,flags2,alpha_min,alpha_max,alpha_unique,color_samples,uv_bounds,bounds
4434400,38160,d_x04z06        ,0,7,model   sel_wl2 ,650,36,130,203,32768,0,126,126,1,"[(89, 89, 89, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 1.0)","(-20.425600051879883, -21.78660011291504, -20.0, 20.463899612426758, -15.337599754333496, 20.0)"
4472560,2240,d_x04z06p       ,0,0,model   sel_fg1 ,30,36,12,16,0,0,128,128,1,"[(77, 77, 77, 128), (89, 89, 89, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.25, 0.0, 0.5, 1.25)","(0.0, -14.67609977722168, -20.0, 8.0, -14.558600425720215, -12.0)"
4472560,2240,d_x04z06p       ,0,1,model   sel_kai ,30,36,15,20,0,0,128,128,1,"[(77, 77, 77, 128), (89, 89, 89, 128)]","(0.0, 0.00390625, 1.0, 0.49609375)","(4.0, -14.803400039672852, -20.0, 16.0, -14.558600425720215, -12.0)"
4472560,2240,d_x04z06p       ,0,2,model   sel_kai ,30,36,7,10,32768,0,0,126,2,"[(77, 77, 77, 0), (77, 77, 77, 126), (89, 89, 89, 126), (115, 115, 115, 0), (128, 128, 128, 0)]","(0.0, 0.00390625, 1.0, 0.5)","(0.0, -14.67609977722168, -20.0, 8.0, -14.558600425720215, -12.0)"
4472560,2240,d_x04z06p       ,0,3,model   sel_fg1 ,30,36,14,18,32768,0,126,126,1,"[(77, 77, 77, 126), (89, 89, 89, 126)]","(0.0, 0.0, 0.5, 1.5)","(4.0, -14.803400039672852, -20.0, 16.0, -14.558600425720215, -12.0)"
4472560,2240,d_x04z06p       ,0,4,model   sel_wl1 ,30,36,4,4,32768,0,126,126,1,"[(77, 77, 77, 126)]","(0.25, 0.125, 0.5, 0.5)","(12.0, -14.803400039672852, -16.0, 16.0, -14.558600425720215, -12.0)"
4474800,30640,d_x04z07        ,0,0,model   sel_wl2 ,598,36,216,401,0,0,255,255,1,"[(115, 115, 115, 255), (128, 128, 128, 255)]","(0.0, 0.00390625, 1.375, 0.99609375)","(-30.337900161743164, -22.44569969177246, -20.0, 20.0, -17.15679931640625, 20.0)"
4474800,30640,d_x04z07        ,0,1,model   sel_fg1 ,598,36,63,133,0,0,255,255,1,"[(115, 115, 115, 255), (128, 128, 128, 255)]","(0.0, 0.0, 1.5, 1.5)","(-8.0, -14.900199890136719, -20.0, 4.0, -14.558600425720215, 20.0)"
4474800,30640,d_x04z07        ,0,2,model   sel_wl1 ,598,36,160,317,0,0,255,255,1,"[(115, 115, 115, 255), (128, 128, 128, 255)]","(0.0, 0.0, 1.375, 1.0)","(-11.059100151062012, -21.873699188232422, -20.0, 14.75730037689209, -14.558600425720215, 20.0)"
4474800,30640,d_x04z07        ,0,3,model   sel_kai ,598,36,6,11,0,0,255,255,1,"[(115, 115, 115, 255), (128, 128, 128, 255)]","(0.0, 0.00390625, 1.0, 0.49609375)","(0.0, -14.812899589538574, 4.0, 4.0, -14.558600425720215, 12.0)"
4474800,30640,d_x04z07        ,0,4,model   sel_kai ,598,36,75,129,32768,0,0,126,2,"[(115, 115, 115, 126), (128, 128, 128, 0), (128, 128, 128, 126)]","(0.0, 0.00390625, 1.0, 0.5)","(-17.132299423217773, -20.724199295043945, -20.0, 4.953690052032471, -14.558600425720215, 20.0)"
4474800,30640,d_x04z07        ,0,5,model   sel_wl1 ,598,36,36,57,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.25, 0.04296875, 1.0, 1.0)","(-10.984399795532227, -22.129499435424805, -20.0, 16.0, -14.558600425720215, 8.0)"
4474800,30640,d_x04z07        ,0,6,model   sel_wl2 ,598,36,150,243,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.00390625, 1.0, 1.4921875)","(-23.622400283813477, -22.129499435424805, -20.0, 16.5039005279541, -16.07939910888672, 20.0)"
4474800,30640,d_x04z07        ,0,7,model   sel_fg1 ,598,36,59,97,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 1.0)","(-9.198869705200195, -16.5585994720459, -16.0, 4.504449844360352, -14.558600425720215, 20.0)"
4505440,28144,d_x04z08        ,0,0,model   sel_fg1 ,584,36,81,135,0,0,128,128,1,"[(115, 115, 115, 128), (128, 128, 128, 128)]","(0.001953125, 0.00390625, 1.0, 0.99609375)","(-4.0, -14.880399703979492, -20.0, 24.84600067138672, -14.558600425720215, 13.999799728393555)"
4505440,28144,d_x04z08        ,0,1,model   sel_wl2 ,584,36,248,495,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.001953125, 0.00390625, 1.0, 1.0)","(-26.337900161743164, -22.44569969177246, -20.0, 24.0, -16.83300018310547, 34.96739959716797)"
4505440,28144,d_x04z08        ,0,2,model   sel_wl1 ,584,36,99,199,0,0,128,128,1,"[(115, 115, 115, 128), (128, 128, 128, 128)]","(0.001953125, 0.00390625, 1.0, 0.99609375)","(-7.551400184631348, -18.2007999420166, -20.0, 24.100099563598633, -14.558600425720215, 16.37339973449707)"
4505440,28144,d_x04z08        ,0,3,model   sel_fg1 ,584,36,122,243,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.00390625, 1.0, 1.5)","(-7.551400184631348, -18.166400909423828, -20.0, 24.84600067138672, -14.558600425720215, 15.472000122070312)"
4505440,28144,d_x04z08        ,0,4,model   sel_wl1 ,584,36,32,53,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.25, 0.00390625, 1.0, 0.99609375)","(-7.551400184631348, -21.354799270629883, -20.0, 18.253400802612305, -14.558600425720215, 15.973799705505371)"
4505440,28144,d_x04z08        ,0,5,model   sel_wl2 ,584,36,113,209,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.00390625, 1.0, 1.0)","(-14.75730037689209, -21.926799774169922, -20.0, 23.3976993560791, -16.771400451660156, 23.717300415039062)"
4505440,28144,d_x04z08        ,0,6,model   sel_kai ,584,36,4,4,32768,0,0,126,2,"[(115, 115, 115, 126), (128, 128, 128, 0)]","(0.0, 0.00390625, 0.5, 0.5)","(-4.0, -14.672800064086914, -4.0, 0.0, -14.558600425720215, -0.0)"
4533584,23728,d_x05z02        ,0,0,model   sel_wl2 ,558,36,169,333,0,0,128,128,1,"[(115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.0, 1.0)","(-12.273500442504883, -22.05820083618164, 2.2383599281311035, 20.0, -11.53849983215332, 20.0)"
4533584,23728,d_x05z02        ,0,1,model   sel_fg1 ,558,36,24,43,0,0,128,128,1,"[(115, 115, 115, 128), (128, 128, 128, 128)]","(0.001953125, 0.25, 0.8125, 1.25)","(-20.0, -2.558579921722412, 8.0, -12.515199661254883, -2.425379991531372, 20.0)"
4533584,23728,d_x05z02        ,0,2,model   sel_wl1 ,558,36,244,501,0,0,128,128,1,"[(115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.875, 1.0)","(-20.0, -13.347000122070312, -2.904589891433716, 20.0, 1.0414199829101562, 20.0)"
4533584,23728,d_x05z02        ,0,3,model   sel_fg1 ,558,36,56,109,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.001953125, 0.00390625, 0.998046875, 0.99609375)","(-20.0, -4.07381010055542, 7.611539840698242, -12.054400444030762, -2.120690107345581, 20.0)"
4533584,23728,d_x05z02        ,0,4,model   sel_wl1 ,558,36,39,61,32768,0,126,126,1,"[(115, 115, 115, 126)]","(0.251953125, 0.00390625, 0.998046875, 0.99609375)","(-15.189900398254395, -10.073800086975098, -1.2935099601745605, -3.0185201168060303, -0.758575975894928, 12.928000450134277)"
4533584,23728,d_x05z02        ,0,5,model   sel_wl2 ,558,36,56,93,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.001953125, 0.00390625, 1.0, 0.75)","(-14.435999870300293, -14.73169994354248, 2.2383599281311035, 4.0, -9.686670303344727, 20.0)"
4557312,64720,d_x05z03        ,0,0,model   sel_fg1 ,1376,36,42,81,0,0,255,255,1,"[(115, 115, 115, 255), (128, 128, 128, 255)]","(0.0, 0.0, 0.75, 1.0)","(-20.0, -14.906999588012695, -20.0, 11.0246000289917, -2.558579921722412, 20.0)"
4557312,64720,d_x05z03        ,0,1,model   sel_wl2 ,1376,36,280,501,0,0,128,255,2,"[(115, 115, 115, 128), (115, 115, 115, 255), (128, 128, 128, 128), (128, 128, 128, 255)]","(0.0, 0.0, 2.0, 1.0)","(-14.704899787902832, -24.939699172973633, -20.0, 20.0, -13.335599899291992, 20.0)"
4557312,64720,d_x05z03        ,0,2,model   sel_kai ,1376,36,376,527,0,0,255,255,1,"[(115, 115, 115, 255), (128, 128, 128, 255)]","(0.0, 0.00390625, 1.0, 1.0)","(-20.0, -14.822699546813965, -0.0, 8.0, -2.558579921722412, 20.0)"
4557312,64720,d_x05z03        ,0,3,model   sel_wl1 ,1376,36,330,809,0,0,255,255,1,"[(115, 115, 115, 255), (128, 128, 128, 255)]","(0.0, 0.0, 2.0, 1.5)","(-19.05430030822754, -19.42840003967285, -20.0, 12.93850040435791, -2.558579921722412, 20.0)"
4557312,64720,d_x05z03        ,0,4,model   sel_fg1 ,1376,36,129,243,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 2.0)","(-20.0, -15.86299991607666, -16.0, 11.681599617004395, -2.558579921722412, 20.0)"
4557312,64720,d_x05z03        ,0,5,model   sel_wl2 ,1376,36,249,439,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.259765625, 1.2890625)","(-17.074600219726562, -23.457599639892578, -18.0, 16.0, -6.01347017288208, 18.390899658203125)"
4557312,64720,d_x05z03        ,0,6,model   sel_wl1 ,1376,36,90,175,32768,0,0,126,2,"[(115, 115, 115, 126), (128, 128, 128, 0), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 1.5)","(-20.0, -20.5585994720459, -20.0, 14.419099807739258, -2.558579921722412, 20.0)"
4557312,64720,d_x05z03        ,0,7,model   sel_kai ,1376,36,125,243,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.00390625, 1.0, 0.6875)","(-20.0, -15.86299991607666, 0.1583710014820099, 6.740340232849121, -2.8252499103546143, 20.0)"
4622032,54928,d_x05z04        ,0,0,model   sel_wl1 ,1043,36,322,719,0,0,128,128,1,"[(64, 64, 64, 128), (77, 77, 77, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.25, 1.0)","(-20.0, -20.66200065612793, -20.0, 15.300700187683105, -6.558549880981445, 20.0)"
4622032,54928,d_x05z04        ,0,1,model   sel_fg1 ,1043,36,215,453,0,0,128,128,1,"[(51, 51, 51, 128), (64, 64, 64, 128), (77, 77, 77, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.5, 2.0)","(-20.0, -14.944999694824219, -20.0, 12.520099639892578, -6.558549880981445, 20.0)"
4622032,54928,d_x05z04        ,0,2,model   sel_wl2 ,1043,36,109,215,0,0,128,128,1,"[(64, 64, 64, 128), (77, 77, 77, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.00390625, 1.5, 0.99609375)","(-16.82979965209961, -23.511600494384766, -20.0, 20.361499786376953, -13.306099891662598, 20.0)"
4622032,54928,d_x05z04        ,0,3,model   sel_kai ,1043,36,227,280,0,0,128,128,1,"[(51, 51, 51, 128), (64, 64, 64, 128), (77, 77, 77, 128), (102, 102, 102, 128), (115, 115, 115, 128)]","(0.0, 0.00390625, 1.0, 1.0)","(-20.0, -14.651599884033203, -20.0, -3.3484299182891846, -6.558549880981445, 4.0)"
4622032,54928,d_x05z04        ,0,4,model   sel_kai ,1043,36,113,227,32768,0,63,126,2,"[(77, 77, 77, 63), (77, 77, 77, 126), (102, 102, 102, 63), (102, 102, 102, 126), (115, 115, 115, 126)]","(0.0, 0.00390625, 1.0, 0.6875)","(-19.304800033569336, -14.651599884033203, -19.380699157714844, -3.3484299182891846, -6.825240135192871, 3.200000047683716)"
4622032,54928,d_x05z04        ,0,5,model   sel_wl1 ,1043,36,82,145,32768,0,0,126,2,"[(51, 51, 51, 0), (51, 51, 51, 126), (77, 77, 77, 126), (102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.25, 0.0, 1.0, 1.0)","(-20.0, -20.11829948425293, -20.0, 15.115599632263184, -6.558579921722412, 16.0)"
4622032,54928,d_x05z04        ,0,6,model   sel_fg1 ,1043,36,193,347,32768,0,126,126,1,"[(51, 51, 51, 126), (64, 64, 64, 126), (77, 77, 77, 126), (102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.25, 1.0)","(-20.0, -16.02680015563965, -20.0, 13.204299926757812, -6.558549880981445, 20.0)"
4622032,54928,d_x05z04        ,0,7,model   sel_wl2 ,1043,36,112,205,32768,0,126,126,1,"[(51, 51, 51, 126), (64, 64, 64, 126), (77, 77, 77, 126), (102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 1.0)","(-18.596900939941406, -23.433399200439453, -18.9768009185791, 20.361499786376953, -10.558600425720215, 20.0)"
4676960,4016,d_x05z04p       ,0,0,model   sel_fg1 ,67,36,36,73,0,0,128,128,1,"[(51, 51, 51, 128), (64, 64, 64, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 0.75, 1.0)","(-8.0, -14.651599884033203, -20.0, 8.0, -14.100500106811523, -8.0)"
4676960,4016,d_x05z04p       ,0,1,model   sel_kai ,67,36,21,30,0,0,128,128,1,"[(51, 51, 51, 128), (64, 64, 64, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.00390625, 1.0, 0.6875)","(-8.0, -14.651599884033203, -20.0, 4.0, -14.44629955291748, -8.0)"
4676960,4016,d_x05z04p       ,0,2,model   sel_wl1 ,67,36,9,11,32768,0,126,126,1,"[(102, 102, 102, 126), (115, 115, 115, 126)]","(0.4453125, 0.27734375, 1.0, 0.99609375)","(-8.0, -14.651599884033203, -18.9768009185791, -3.3484299182891846, -14.100500106811523, -16.0)"
4676960,4016,d_x05z04p       ,0,3,model   sel_fg1 ,67,36,24,38,32768,0,126,126,1,"[(51, 51, 51, 126), (64, 64, 64, 126), (102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 0.5)","(-8.0, -14.651599884033203, -20.0, 8.0, -14.44629955291748, -8.0)"
4676960,4016,d_x05z04p       ,0,4,model   sel_kai ,67,36,6,6,32768,0,0,126,2,"[(51, 51, 51, 0), (51, 51, 51, 126), (64, 64, 64, 0), (64, 64, 64, 126)]","(0.0, 0.00390625, 1.0, 0.5)","(-4.0, -14.558600425720215, -12.0, 4.0, -14.558600425720215, -8.0)"
4680976,23504,d_x05z05        ,0,0,model   sel_wl2 ,462,36,371,707,0,0,255,255,1,"[(115, 115, 115, 255), (128, 128, 128, 255)]","(0.0, 0.0, 2.0, 0.99609375)","(-20.0, -23.10689926147461, -20.0, 20.0, -17.19879913330078, 20.0)"
4680976,23504,d_x05z05        ,0,1,model   sel_fg1 ,462,36,26,39,0,0,255,255,1,"[(115, 115, 115, 255)]","(0.0, 0.0, 0.5, 1.0)","(-20.0, -14.893699645996094, -20.0, 8.0, -14.558600425720215, -18.03689956665039)"
4680976,23504,d_x05z05        ,0,2,model   sel_wl1 ,462,36,55,117,0,0,255,255,1,"[(115, 115, 115, 255), (128, 128, 128, 255)]","(0.0, 0.5, 1.0, 1.0)","(-20.0, -17.993900299072266, -20.0, 9.468839645385742, -14.558600425720215, -16.527599334716797)"
4680976,23504,d_x05z05        ,0,3,model   sel_wl2 ,462,36,79,123,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 0.75)","(-19.536100387573242, -22.375999450683594, -20.0, 12.74120044708252, -15.558600425720215, 4.0)"
4680976,23504,d_x05z05        ,0,4,model   sel_wl1 ,462,36,24,37,32768,0,63,126,2,"[(115, 115, 115, 63), (128, 128, 128, 63), (128, 128, 128, 126)]","(0.25, 0.0, 0.748046875, 0.5)","(-19.536100387573242, -21.61280059814453, -8.0, -14.388099670410156, -18.043800354003906, 20.0)"
4680976,23504,d_x05z05        ,0,5,model   sel_fg1 ,462,36,31,42,32768,0,126,126,1,"[(115, 115, 115, 126)]","(0.0, 0.75, 1.0, 1.0)","(-20.0, -15.909600257873535, -20.0, 8.808059692382812, -14.558600425720215, -17.474599838256836)"
4704480,12368,d_x05z06        ,0,0,model   sel_wl2 ,258,36,276,529,0,0,128,128,1,"[(115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.375, 1.0)","(-20.0, -22.929399490356445, -20.0, 20.0, -18.35449981689453, 20.0)"
4704480,12368,d_x05z06        ,0,1,model   sel_wl2 ,258,36,31,47,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.001953125, 0.5, 1.25, 0.75)","(-20.0, -22.5585994720459, -20.0, -15.004599571228027, -18.35449981689453, -5.899010181427002)"
4716848,14704,d_x06z02        ,0,0,model   sel_wl2 ,326,36,160,285,0,0,128,128,1,"[(115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.0, 1.0)","(-20.0, -22.05820083618164, 4.489729881286621, 20.0, -12.159000396728516, 20.0)"
4716848,14704,d_x06z02        ,0,1,model   sel_wl1 ,326,36,88,169,0,0,128,128,1,"[(115, 115, 115, 128)]","(0.0, 0.0, 0.875, 1.0)","(-20.0, -12.865799903869629, -1.8834600448608398, 20.0, 1.0414199829101562, 7.370820045471191)"
4716848,14704,d_x06z02        ,0,2,model   sel_wl2 ,326,36,75,118,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.001953125, 0.00390625, 1.0, 0.99609375)","(-20.0, -20.806400299072266, 2.6375699043273926, 16.0, -2.558579921722412, 14.668700218200684)"
4716848,14704,d_x06z02        ,0,3,model   sel_wl1 ,326,36,44,64,32768,0,126,126,1,"[(115, 115, 115, 126)]","(0.001953125, 0.00390625, 0.998046875, 0.99609375)","(-20.0, -10.073800086975098, -0.35963499546051025, 16.0, 1.0414199829101562, 6.373489856719971)"
4731552,16192,d_x07z02        ,0,0,model   sel_wl2 ,338,36,177,269,0,0,128,128,1,"[(115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.25, 1.0)","(-20.0, -20.876699447631836, 5.0140299797058105, 20.0, -10.59570026397705, 23.470300674438477)"
4731552,16192,d_x07z02        ,0,1,model   sel_wl1 ,338,36,87,165,0,0,128,128,1,"[(115, 115, 115, 128)]","(0.125, 0.0, 1.375, 1.0)","(-20.0, -12.159000396728516, -0.5027030110359192, 20.0, 1.0414199829101562, 6.486629962921143)"
4731552,16192,d_x07z02        ,0,2,model   sel_wl2 ,338,36,104,152,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.001953125, 0.00390625, 1.0, 0.75)","(-20.0, -18.390100479125977, 2.0565199851989746, 20.0, -2.558579921722412, 14.783900260925293)"
4731552,16192,d_x07z02        ,0,3,model   sel_wl1 ,338,36,40,54,32768,0,126,126,1,"[(115, 115, 115, 126)]","(0.251953125, 0.00390625, 0.998046875, 0.99609375)","(-16.0, -11.274499893188477, 0.08899500221014023, 20.0, 1.0414199829101562, 5.384809970855713)"
4747744,18272,dammyroom       ,0,0,model   sel_hus1,324,36,455,873,0,0,128,128,1,"[(64, 64, 64, 128)]","(0.001953125, 0.00390625, 0.998046875, 0.9375)","(-7.742030143737793, -4.166930198669434, -21.566299438476562, 3.8526599407196045, 3.999999989900971e-06, 7.7205400466918945)"
4766016,20624,dammyroom02     ,0,0,model   sel_hus1,368,36,514,991,0,0,128,128,1,"[(64, 64, 64, 128)]","(0.001953125, 0.00390625, 0.998046875, 0.9375)","(-15.258700370788574, -4.166930198669434, -21.566299438476562, 3.8526599407196045, 3.999999989900971e-06, 7.7205400466918945)"
4786640,1120,doorl           ,0,0,model   sel_hus1,12,36,16,22,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.625, 0.50390625, 0.875, 0.53125)","(-0.04021399840712547, -2.878269910812378, -0.0, 0.041763998568058014, -0.0, 1.0961699485778809)"
4786640,1120,doorl           ,0,1,model   sel_kmn1,12,36,4,4,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.375, 0.50390625, 0.7421875, 0.87109375)","(-0.04021399840712547, -2.878269910812378, -0.0, -0.04021399840712547, -0.0, 1.0961699485778809)"
4786640,1120,doorl           ,0,2,model   sel_kmn1,12,36,4,4,4096,0,255,255,1,"[(128, 128, 128, 255)]","(0.0078125, 0.50390625, 0.375, 0.87109375)","(0.041763998568058014, -2.878269910812378, -0.0, 0.041763998568058014, -0.0, 1.0961699485778809)"
4787760,1120,doorr           ,0,0,model   sel_hus1,12,36,16,22,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.625, 0.50390625, 0.875, 0.53125)","(-0.04021399840712547, -2.878269910812378, -1.0961699485778809, 0.041763998568058014, -0.0, -0.0)"
4787760,1120,doorr           ,0,1,model   sel_kmn1,12,36,4,4,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.0078125, 0.50390625, 0.375, 0.87109375)","(-0.04021399840712547, -2.878269910812378, -1.0961699485778809, -0.04021399840712547, -0.0, -0.0)"
4787760,1120,doorr           ,0,2,model   sel_kmn1,12,36,4,4,4096,0,255,255,1,"[(128, 128, 128, 255)]","(0.375, 0.50390625, 0.7421875, 0.87109375)","(0.041763998568058014, -2.878269910812378, -1.0961699485778809, 0.041763998568058014, -0.0, -0.0)"
4788880,6144,gate01          ,0,0,model   sel_kmn2,152,36,118,168,0,0,128,128,1,"[(77, 77, 77, 128), (102, 102, 102, 128), (128, 128, 128, 128)]","(0.564453125, 0.0078125, 0.78125, 0.49609375)","(-0.34084901213645935, -4.949769973754883, -0.33504799008369446, 0.3408440053462982, -0.0, 0.3350389897823334)"
4788880,6144,gate01          ,0,1,model   sel_hus1,152,36,18,18,0,0,128,128,1,"[(102, 102, 102, 128), (128, 128, 128, 128)]","(0.125, 0.3125, 0.375, 0.5)","(-0.30000200867652893, -4.685009956359863, -0.30000901222229004, 0.2999979853630066, -3.744539976119995, 0.30000001192092896)"
4788880,6144,gate01          ,0,2,model   sel_fg1 ,152,36,18,18,32768,0,126,126,1,"[(102, 102, 102, 126), (128, 128, 128, 126)]","(0.5, 0.9375, 0.75, 1.0)","(-0.30000200867652893, -0.2618730068206787, -0.30000901222229004, 0.2999979853630066, -0.0, 0.30000001192092896)"
4795024,9232,gate02          ,0,0,model   sel_kmn2,126,36,165,257,0,0,128,128,1,"[(77, 77, 77, 128), (89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.578125, 0.00390625, 0.78125, 0.47265625)","(-2.6903998851776123, -3.533289909362793, -0.0, 0.0, 0.2618730068206787, 0.30592599511146545)"
4795024,9232,gate02          ,0,1,model   sel_hus1,126,36,40,58,0,0,128,128,1,"[(102, 102, 102, 128), (128, 128, 128, 128)]","(0.125, 0.00390625, 0.453125, 1.0)","(-2.6903998851776123, -3.4826700687408447, 0.04769200086593628, 0.0, -0.22309300303459167, 0.2582530081272125)"
4795024,9232,gate02          ,0,2,model   sel_hus1,126,36,16,22,32768,0,126,126,1,"[(128, 128, 128, 126)]","(0.0, 0.75, 0.25, 1.05859375)","(-2.6903998851776123, -3.4826700687408447, 0.04769200086593628, 0.0, -2.6677699089050293, 0.2582530081272125)"
4795024,9232,gate02          ,0,3,model   sel_fg1 ,126,36,10,10,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.5625, 0.9375, 0.6875, 1.0)","(-1.448390007019043, -0.0, -0.0, -1.22461998462677, 0.2618730068206787, 0.30592599511146545)"
4804256,3024,gate03          ,0,0,model   sel_kmn2,44,36,59,101,0,0,128,128,1,"[(77, 77, 77, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.5625, 0.00390625, 0.78125, 0.5)","(0.0, -2.029010057449341, -0.25324198603630066, 0.14901700615882874, -0.0, 1.5888999700546265)"
4804256,3024,gate03          ,0,1,model   sel_fg1 ,44,36,13,27,32768,0,126,126,1,"[(77, 77, 77, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.53125, 0.5, 0.65625, 1.0)","(0.0, -1.0114699602127075, -0.25324198603630066, 0.14901700615882874, -0.0, 0.7944560050964355)"
4807280,15264,gate04          ,0,0,model   sel_kmn1,246,36,24,34,0,0,128,255,2,"[(128, 128, 128, 128), (128, 128, 128, 255)]","(0.0625, 0.03125, 0.9921875, 0.37109375)","(-0.962119996547699, -0.9266219735145569, -0.06407199800014496, -0.15662400424480438, -0.1266230046749115, -0.032722000032663345)"
4807280,15264,gate04          ,0,1,model   sel_kmn2,246,36,354,625,0,0,128,128,1,"[(77, 77, 77, 128), (128, 128, 128, 128)]","(0.599609375, 0.0, 0.78125, 0.47265625)","(-3.11149001121521, -1.051509976387024, -0.10682699829339981, 1.9927400350570679, 0.40345999598503113, -0.0)"
4807280,15264,gate04          ,0,2,model   sel_kmn1,246,36,4,4,32768,0,110,110,1,"[(128, 128, 128, 110)]","(0.7578125, 0.25390625, 0.9921875, 0.37109375)","(-0.8621199727058411, -0.8266199827194214, -0.06407199800014496, -0.257997989654541, -0.226623997092247, -0.06407199800014496)"
4822544,12512,gate05a         ,0,0,model   sel_kmn2,212,36,287,451,0,0,128,128,1,"[(77, 77, 77, 128), (89, 89, 89, 128), (102, 102, 102, 128), (128, 128, 128, 128)]","(0.5625, 0.0, 0.7890625, 0.5)","(-0.07000000029802322, -2.7058799266815186, -0.07797999680042267, 2.386169910430908, -0.0, 0.07559999823570251)"
4822544,12512,gate05a         ,0,1,model   sel_hus1,212,36,16,22,0,0,128,128,1,"[(89, 89, 89, 128)]","(0.001953125, 0.75, 0.5, 1.0)","(0.38872599601745605, -2.4775800704956055, -0.0520859993994236, 2.1801300048828125, -0.4753569960594177, 0.049706000834703445)"
4822544,12512,gate05a         ,0,2,model   sel_fg1 ,212,36,12,14,32768,0,126,126,1,"[(89, 89, 89, 126), (102, 102, 102, 126)]","(0.53125, 0.9375, 0.65625, 1.0)","(2.1801300048828125, -0.26738598942756653, -0.07797999680042267, 2.386169910430908, -0.0, 0.07559999823570251)"
4835056,2064,gate05b         ,0,0,model   sel_kmn2,28,36,49,81,0,0,128,128,1,"[(89, 89, 89, 128), (128, 128, 128, 128)]","(0.595703125, 0.4375, 0.65625, 0.5)","(1.8139400482177734, -1.207859992980957, -0.13170400261878967, 1.939389944076538, -0.8286550045013428, 0.02590000070631504)"
4837120,2064,gate06b         ,0,0,model   sel_kmn2,28,36,49,81,0,0,128,128,1,"[(77, 77, 77, 128), (89, 89, 89, 128), (128, 128, 128, 128)]","(0.595703125, 0.4375, 0.654296875, 0.5)","(-1.9165500402450562, -1.207859992980957, -0.1317089945077896, -1.7910900115966797, -0.8286550045013428, 0.025894999504089355)"
