zone_id,zone_name,model_dat,chunk_index,chunk_offset,chunk_name,chunk_type,chunk_size,payload_size,material,valid_type25,parse_reason,header_words,vertex_count,triangles,bad_triangles,pos_ofs,attr_ofs,uv_ofs,index_ofs,pos_min_x,pos_max_x,pos_min_y,pos_max_y,pos_min_z,pos_max_z,uv_min_u,uv_max_u,uv_min_v,uv_max_v,first_ascii
114,Eastern Altepa Desert,ROM2/0/1.DAT,1098,0xD2B00,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1099,0xD3220,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1139,0xF9060,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1148,0x10E250,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1149,0x10E970,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1184,0x11BDB0,wasi,0x25,12080,12064,bird    wasi01,no,bad_index_range,0001 0002 0055 0180 2858 0090 1418 1AD8,384,0,0,144,5144,6872,10328,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1197,0x1364F0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1198,0x136C10,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1217,0x152B30,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1252,0x168B40,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1261,0x17DDD0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1262,0x17E4F0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1364,0x1CF530,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1373,0x1E4720,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1374,0x1E4E40,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1757,0xB480D0,bbls,0x21,192,176,mizu    bblsm,,,0000 0001 0100 0001 696D 757A 2020 2020 6262 736C 206D 2020,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1758,0xB48190,bblb,0x21,192,176,mizu    bblbg,,,0000 0001 0100 0001 696D 757A 2020 2020 6262 626C 2067 2020,,,,,,,,,,,,,,,,,,
114,Eastern Altepa Desert,ROM2/0/1.DAT,1799,0xB61860,ligh,0x21,192,176,lamp    light,,,0000 0001 0100 0001 616C 706D 2020 2020 696C 6867 2074 2020,,,,,,,,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,45,0xE710,fir2,0x21,192,176,effect  fir2,,,0001 0001 0100 0101 6665 6566 7463 2020 6966 3272 2020 2020,,,,,,,,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,46,0xE7D0,fir1,0x21,192,176,effect  fir1,,,0001 0001 0100 0101 6665 6566 7463 2020 6966 3172 2020 2020,,,,,,,,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,47,0xE890,fir3,0x21,192,176,effect  fir3,,,0001 0001 0100 0101 6665 6566 7463 2020 6966 3372 2020 2020,,,,,,,,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,48,0xE950,fir0,0x21,192,176,effect  fir0,,,0001 0001 0100 0101 6665 6566 7463 2020 6966 3072 2020 2020,,,,,,,,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,49,0xEA10,lig2,0x21,192,176,effect  lig2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 3267 2020 2020,,,,,,,,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,496,0x90F3E0,kamo,0x25,2816,2800,kamome  kamome01,no,bad_index_range,0001 0002 001C 0057 098C 001D 0578 06D4,87,0,0,29,1400,1748,2444,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,513,0x912720,tobi,0x25,11136,11120,tobi    tobi01,no,bad_index_range,0001 0002 004F 0164 2538 0084 12A8 18D8,356,0,0,132,4776,6360,9528,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,546,0x938420,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,594,0x95DF90,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,603,0x973220,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,604,0x973940,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,633,0x994B70,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,677,0x9C6DE0,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,686,0x9DBFD0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
115,West Sarutabaruta,ROM/0/127.DAT,687,0x9DC6F0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1006,0x890C80,tobi,0x25,11136,11120,tobi    tobi01,no,bad_index_range,0001 0002 004F 0164 2538 0084 12A8 18D8,356,0,0,132,4776,6360,9528,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1021,0x897A90,kamo,0x25,2816,2800,kamome  kamome01,no,bad_index_range,0001 0002 001C 0057 098C 001D 0578 06D4,87,0,0,29,1400,1748,2444,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1101,0x8B0690,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1110,0x8C5920,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1111,0x8C6040,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1152,0x8F7900,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1186,0x9196D0,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1214,0x93ADD0,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1223,0x94FFC0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1224,0x9506E0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1254,0x9772A0,lig2,0x21,192,176,effect  lig2,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 3267 2020 2020,,,,,,,,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1255,0x977360,mgym,0x25,14400,14384,effect  sakm,no,bad_index_range,0001 0003 004F 0156 30EC 009A 1B44 227C,342,0,0,154,6980,8828,12524,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1256,0x97ABA0,mgyi,0x25,16512,16496,effect  skij,no,bad_index_range,0001 0003 005B 0182 380C 00B2 1F04 275C,386,0,0,178,7940,10076,14348,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1257,0x97EC20,mgyj,0x25,12912,12896,effect  skij,no,bad_index_range,0001 0003 0047 0132 2BDC 008A 1874 1EEC,306,0,0,138,6260,7916,11228,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1258,0x981E90,mgyk,0x25,16560,16544,effect  sakk,no,bad_index_range,0001 0003 005B 0186 383C 00B2 1F34 278C,390,0,0,178,7988,10124,14396,,,,,,,,,,,
116,East Sarutabaruta,ROM/1/0.DAT,1259,0x985F40,mgyf,0x25,16800,16784,effect  sakf,no,bad_index_range,0001 0003 005C 0190 3920 00B4 1FD0 2840,400,0,0,180,8144,10304,14624,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,172,0x8D7670,tobi,0x25,11136,11120,bird    tobi01,no,bad_index_range,0001 0002 004F 0164 2538 0084 12A8 18D8,356,0,0,132,4776,6360,9528,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,222,0x91CB30,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,223,0x91D250,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,235,0x926190,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,272,0x958850,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,273,0x958F70,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,279,0x961B60,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,309,0x983060,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,353,0x9B6E80,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,354,0x9B75A0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,360,0x9C0580,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,394,0x9E1E30,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,432,0xA162E0,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,441,0xA2B4D0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
117,Tahrongi Canyon,ROM/1/1.DAT,442,0xA2BBF0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,976,0x4D0D0,ligh,0x21,192,176,effect  lig1,,,0001 0001 0100 0101 6665 6566 7463 2020 696C 3167 2020 2020,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,977,0x4D190,mgyb,0x25,12736,12720,effect  sakb,no,bad_index_range,0001 0003 0049 0126 2B4C 0088 182C 1E8C,294,0,0,136,6188,7820,11084,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,978,0x50350,mgyd,0x25,11952,11936,effect  sakd,no,bad_index_range,0001 0003 0043 011E 28AC 007E 16F4 1CDC,286,0,0,126,5876,7388,10412,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,979,0x53200,mgye,0x25,11184,11168,effect  sake,no,bad_index_range,0001 0003 003E 0106 2600 0078 1520 1AC0,262,0,0,120,5408,6848,9728,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,980,0x55DB0,mgyh,0x25,13152,13136,effect  sakh,no,bad_index_range,0001 0003 004A 012E 2CA8 008E 18B0 1F58,302,0,0,142,6320,8024,11432,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,981,0x59110,mgyl,0x25,15824,15808,effect  sakl,no,bad_index_range,0001 0003 0056 0180 35D8 00A8 1E38 2618,384,0,0,168,7736,9752,13784,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1467,0x99F9D0,kamo,0x25,2816,2800,bird    kamome01,no,bad_index_range,0001 0002 001C 0057 098C 001D 0578 06D4,87,0,0,29,1400,1748,2444,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1508,0x9C27A0,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1523,0x9D7D00,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1524,0x9D8420,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1551,0x9FE240,hamo,0x21,192,176,rain    rain_b01,,,0001 0001 0100 0101 6172 6E69 2020 2020 6172 6E69 625F 3130,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1552,0x9FE300,rain,0x21,192,176,squl    rain_b01,,,0001 0001 0100 0101 7173 6C75 2020 2020 6172 6E69 625F 3130,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1553,0x9FE3C0,smok,0x21,192,176,squl    rain_b01,,,0001 0001 0100 0101 7173 6C75 2020 2020 6172 6E69 625F 3130,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1583,0xA21640,hamo,0x21,192,176,rain    rain_b01,,,0001 0001 0100 0101 6172 6E69 2020 2020 6172 6E69 625F 3130,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1584,0xA21700,rain,0x21,192,176,rain    rain_b01,,,0001 0001 0100 0101 6172 6E69 2020 2020 6172 6E69 625F 3130,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1585,0xA217C0,smok,0x21,192,176,rain    rain_b01,,,0001 0001 0100 0101 6172 6E69 2020 2020 6172 6E69 625F 3130,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1622,0xA4FFC0,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1655,0xA651D0,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1664,0xA7A460,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1665,0xA7AB80,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1707,0xAAC700,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1749,0xAEA5A0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1750,0xAEACC0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
118,Buburimu Peninsula,ROM/0/71.DAT,1756,0xAF3CA0,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
119,Meriphataud Mountains,ROM/0/101.DAT,632,0xC0B430,wasi,0x25,11168,11152,bird    wasi01,no,bad_index_range,0001 0002 004E 016C 2560 0084 12D0 1900,364,0,0,132,4816,6400,9568,,,,,,,,,,,
119,Meriphataud Mountains,ROM/0/101.DAT,675,0xC36820,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
119,Meriphataud Mountains,ROM/0/101.DAT,684,0xC4BA10,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
119,Meriphataud Mountains,ROM/0/101.DAT,685,0xC4C130,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
119,Meriphataud Mountains,ROM/0/101.DAT,717,0xC60C70,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
119,Meriphataud Mountains,ROM/0/101.DAT,736,0xC86610,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
119,Meriphataud Mountains,ROM/0/101.DAT,737,0xC86D30,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
119,Meriphataud Mountains,ROM/0/101.DAT,765,0xCA7E80,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
119,Meriphataud Mountains,ROM/0/101.DAT,792,0xCBCC30,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
119,Meriphataud Mountains,ROM/0/101.DAT,801,0xCD1EC0,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
119,Meriphataud Mountains,ROM/0/101.DAT,802,0xCD25E0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
119,Meriphataud Mountains,ROM/0/101.DAT,851,0xD14A20,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
119,Meriphataud Mountains,ROM/0/101.DAT,860,0xD29C10,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
119,Meriphataud Mountains,ROM/0/101.DAT,861,0xD2A330,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
120,Sauromugue Champaign,ROM/1/2.DAT,494,0xA5240,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
120,Sauromugue Champaign,ROM/1/2.DAT,495,0xA5960,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
120,Sauromugue Champaign,ROM/1/2.DAT,501,0xAE940,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
120,Sauromugue Champaign,ROM/1/2.DAT,546,0xDBB00,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
120,Sauromugue Champaign,ROM/1/2.DAT,547,0xDC220,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
120,Sauromugue Champaign,ROM/1/2.DAT,553,0xE5200,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
120,Sauromugue Champaign,ROM/1/2.DAT,583,0x1066D0,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
120,Sauromugue Champaign,ROM/1/2.DAT,622,0x12D190,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
120,Sauromugue Champaign,ROM/1/2.DAT,631,0x142380,moon,0x21,1824,1808,moon    moonshap,,,0001 000C 0C00 000C 6F6D 6E6F 2020 2020 6F6D 6E6F 6873 7061,,,,,,,,,,,,,,,,,,
120,Sauromugue Champaign,ROM/1/2.DAT,632,0x142AA0,molf,0x21,368,352,moon    kasa,,,0000 0002 0201 0002 6F6D 6E6F 2020 2020 616B 6173 2020 2020,,,,,,,,,,,,,,,,,,
120,Sauromugue Champaign,ROM/1/2.DAT,866,0xB83CB0,wasi,0x25,11168,11152,bird    wasi01,no,bad_index_range,0001 0002 004E 016C 2560 0084 12D0 1900,364,0,0,132,4816,6400,9568,,,,,,,,,,,
121,The Sanctuary of Zi'Tah,ROM2/0/2.DAT,22,0xA3E0,lf01,0x21,2976,2960,lf01    lf01,,,0000 0011 1101 0012 666C 3130 2020 2020 666C 3130 2020 2020,,,,,,,,,,,,,,,,,,
121,The Sanctuary of Zi'Tah,ROM2/0/2.DAT,43,0x15310,lf03,0x21,2816,2800,lf03    lf03,,,0000 0010 1001 0011 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
121,The Sanctuary of Zi'Tah,ROM2/0/2.DAT,88,0x23040,rain,0x21,192,176,bolt    rain_b01,,,0001 0001 0100 0101 6F62 746C 2020 2020 6172 6E69 625F 3130,,,,,,,,,,,,,,,,,,
121,The Sanctuary of Zi'Tah,ROM2/0/2.DAT,89,0x23100,smok,0x21,192,176,bolt    rain_b01,,,0001 0001 0100 0101 6F62 746C 2020 2020 6172 6E69 625F 3130,,,,,,,,,,,,,,,,,,
121,The Sanctuary of Zi'Tah,ROM2/0/2.DAT,119,0x2F810,lf03,0x21,4448,4432,lf03    lf03,,,0000 001A 1A01 001B 666C 3330 2020 2020 666C 3330 2020 2020,,,,,,,,,,,,,,,,,,
121,The Sanctuary of Zi'Tah,ROM2/0/2.DAT,139,0x3AEA0,lf02,0x21,3136,3120,lf02    lf02,,,0000 0012 1201 0013 666C 3230 2020 2020 666C 3230 2020 2020,,,,,,,,,,,,,,,,,,
