# Derived from LandSandBoat sql/npc_list.sql
# upstream_commit=cc243c661a1c30c1e7fc4e0612601a7a3f2410ac
# Only normally visible, positioned NPCs with renderable character/model looks.
zone_id,entity_id,entity_index,name,rotation,x,y,z,animation,look_hex
208,17629768,584,???,0,613.000,8.981,-537.000,0,0000340000000000000000000000000000000000
208,17629769,585,???,0,770.000,0.460,-668.000,0,0000340000000000000000000000000000000000
208,17629770,586,???,0,590.000,-6.602,-663.000,0,0000340000000000000000000000000000000000
208,17629771,587,???,0,495.000,1.729,-834.000,0,0000340000000000000000000000000000000000
208,17629772,588,???,0,780.000,-15.326,-750.000,0,0000340000000000000000000000000000000000
208,17629773,589,Planar Rift,0,-85.000,0.000,-40.000,0,00006F0900000000000000000000000000000000
208,17629774,590,Planar Rift,0,75.000,0.000,-200.000,0,00006F0900000000000000000000000000000000
208,17629775,591,Planar Rift,0,40.000,0.000,-130.000,0,00006F0900000000000000000000000000000000
208,17629779,595,Grounds Tome,191,939.298,-8.000,-296.668,0,0000F20800000000000000000000000000000000
208,17629780,596,Grounds Tome,125,696.739,-24.000,-699.603,0,0000F20800000000000000000000000000000000
208,17629781,597,Grounds Tome,191,-354.967,0.000,863.316,0,0000F20800000000000000000000000000000000
208,17629782,598,Grounds Tome,120,176.547,-8.000,-159.999,0,0000F20800000000000000000000000000000000
208,17629783,599,Grounds Tome,128,-743.408,-8.000,-558.954,0,0000F20800000000000000000000000000000000
208,17629784,600,Grounds Tome,123,-904.736,16.432,-277.684,0,0000F20800000000000000000000000000000000
208,17629785,601,Geomagnetic Fount,0,-896.722,-1.698,-375.598,0,0000340000000000000000000000000000000000
208,17629786,602,Home Point #1,192,-984.000,17.000,-289.000,0,0000330000000000000000000000000000000000
208,17629787,603,Home Point #2,192,573.000,8.950,-499.000,0,0000330000000000000000000000000000000000
208,17629791,607,Ethereal Junction,0,813.660,1.940,-560.660,0,00008F0900000000000000000000000000000000
208,17629792,608,Ethereal Junction,0,778.500,2.020,-657.380,0,00008F0900000000000000000000000000000000
208,17629793,609,Ethereal Junction,0,822.080,-8.000,-382.990,0,00008F0900000000000000000000000000000000
208,17629810,626,???,0,-533.065,-0.851,-414.969,0,0000340000000000000000000000000000000000
208,17629811,627,Journey's End,0,-64.000,-16.000,302.000,0,0000160900000000000000000000000000000000
209,17633330,50,Earth Protocrystal,0,-539.946,0.455,-493.872,0,0000320000000000000000000000000000000000
209,17633331,51,Earth Protocrystal,0,501.157,54.379,-437.096,0,0000320000000000000000000000000000000000
209,17633332,52,Earth Protocrystal,0,21.278,-5.620,-37.085,0,0000320000000000000000000000000000000000
209,17633333,53,Earth Protocrystal,0,-378.790,-65.637,442.884,0,0000320000000000000000000000000000000000
209,17633354,74,Goblin Footprint,45,-564.000,0.000,-536.000,0,0000340000000000000000000000000000000000
209,17633358,78,???,56,-545.184,1.855,-495.693,0,0000380500000000000000000000000000000000
211,17641519,47,Water Protocrystal,0,558.986,35.099,562.958,0,0000320000000000000000000000000000000000
211,17641520,48,Water Protocrystal,0,501.160,54.368,-437.027,0,0000320000000000000000000000000000000000
211,17641521,49,Water Protocrystal,0,21.217,-5.617,-37.098,0,0000320000000000000000000000000000000000
211,17641522,50,Water Protocrystal,0,-378.795,-65.646,442.930,0,0000320000000000000000000000000000000000
211,17641539,67,Goblin Footprint,197,577.429,35.002,495.634,0,0000340000000000000000000000000000000000
211,17641543,71,???,40,562.733,36.440,563.920,0,0000380500000000000000000000000000000000
212,17645850,282,???,0,52.761,-0.999,19.852,0,0000340000000000000000000000000000000000
212,17645885,317,???,0,-130.734,1.256,252.696,0,0000340000000000000000000000000000000000
212,17645899,331,Goblin Footprint,203,283.990,-49.880,95.202,0,0000340000000000000000000000000000000000
212,17645907,339,Outcropping,0,-134.658,-11.366,-185.200,0,0000340000000000000000000000000000000000
212,17645908,340,Ethereal Junction,0,-76.180,0.010,197.580,0,00008F0900000000000000000000000000000000
212,17645909,341,Ethereal Junction,0,-119.180,0.000,42.240,0,00008F0900000000000000000000000000000000
212,17645910,342,Ethereal Junction,0,-209.460,0.950,154.490,0,00008F0900000000000000000000000000000000
212,17645911,343,Grounds Tome,61,306.009,-40.276,56.899,0,0000F20800000000000000000000000000000000
212,17645912,344,Grounds Tome,4,-57.749,-10.806,-129.892,0,0000F20800000000000000000000000000000000
212,17645913,345,Grounds Tome,8,-16.124,-0.597,-1.701,0,0000F20800000000000000000000000000000000
212,17645914,346,Grounds Tome,0,-176.826,-1.055,4.860,0,0000F20800000000000000000000000000000000
212,17645915,347,Geomagnetic Fount,0,-71.933,-8.898,-209.707,0,0000340000000000000000000000000000000000
212,17645916,348,Survival Guide,96,296.000,-40.700,64.000,0,0000810900000000000000000000000000000000
213,17649866,202,???,0,110.479,14.976,161.904,0,0000340000000000000000000000000000000000
213,17649902,238,???,14,-179.259,9.325,-58.013,0,0000340000000000000000000000000000000000
213,17649903,239,Grounds Tome,172,-54.280,-13.892,-262.411,0,0000F20800000000000000000000000000000000
213,17649904,240,Grounds Tome,245,144.321,4.147,-40.277,0,0000F20800000000000000000000000000000000
213,17649905,241,Grounds Tome,123,-63.721,4.159,110.089,0,0000F20800000000000000000000000000000000
213,17649906,242,Geomagnetic Fount,0,136.956,14.892,185.412,0,0000340000000000000000000000000000000000
213,17649907,243,Survival Guide,160,-63.000,-20.260,-280.000,0,0000810900000000000000000000000000000000
213,17649908,244,Ethereal Junction,0,-118.300,0.000,120.610,0,00008F0900000000000000000000000000000000
213,17649909,245,Ethereal Junction,0,-40.080,5.790,51.280,0,00008F0900000000000000000000000000000000
213,17649910,246,Ethereal Junction,0,49.260,5.590,170.670,0,00008F0900000000000000000000000000000000
215,17658351,495,???,0,401.489,19.730,-282.864,0,0000340000000000000000000000000000000000
215,17658352,496,???,0,233.162,19.720,-243.255,0,0000340000000000000000000000000000000000
215,17658353,497,???,0,281.063,20.376,174.011,0,0000340000000000000000000000000000000000
215,17658354,498,???,0,-132.253,0.015,0.753,0,0000340000000000000000000000000000000000
215,17658355,499,???,0,-403.909,-4.234,200.832,0,0000340000000000000000000000000000000000
215,17658356,500,???,0,-158.000,-0.340,220.000,0,0000340000000000000000000000000000000000
215,17658357,501,???,0,-545.043,-12.410,-72.175,0,0000340000000000000000000000000000000000
215,17658358,502,???,0,-401.612,3.738,-200.972,0,0000340000000000000000000000000000000000
215,17658359,503,???,0,-280.000,-4.000,-38.516,0,0000340000000000000000000000000000000000
215,17658360,504,???,0,214.107,19.970,-93.816,0,0000340000000000000000000000000000000000
215,17658361,505,???,0,410.304,19.500,13.227,0,0000340000000000000000000000000000000000
215,17658362,506,???,0,198.045,20.122,108.705,0,0000340000000000000000000000000000000000
215,17658363,507,???,0,481.096,20.000,39.549,0,0000340000000000000000000000000000000000
215,17658364,508,???,0,-538.207,-6.640,-25.722,0,0000340000000000000000000000000000000000
215,17658365,509,???,0,-404.436,-4.000,246.000,0,0000340000000000000000000000000000000000
215,17658366,510,???,0,350.692,19.455,209.839,0,0000340000000000000000000000000000000000
215,17658367,511,???,0,439.939,19.820,-194.226,0,0000340000000000000000000000000000000000
215,17658368,512,???,0,-530.208,-5.460,-39.323,0,0000340000000000000000000000000000000000
215,17658369,513,???,0,-389.437,-4.000,246.001,0,0000340000000000000000000000000000000000
215,17658370,514,???,0,361.193,20.005,199.340,0,0000340000000000000000000000000000000000
215,17658371,515,???,0,424.940,20.220,-194.227,0,0000340000000000000000000000000000000000
215,17658372,516,???,0,-546.908,-4.640,-12.633,0,0000340000000000000000000000000000000000
215,17658373,517,???,0,-396.937,-3.000,259.001,0,0000340000000000000000000000000000000000
215,17658374,518,???,0,340.193,20.005,220.340,0,0000340000000000000000000000000000000000
215,17658375,519,???,0,439.940,21.020,-179.227,0,0000340000000000000000000000000000000000
215,17658383,527,Conflux Surveyor,29,-147.104,20.000,-175.956,0,01000607FC100221C930B9408950006000700000
215,17658384,528,Cruor Prospector,0,-148.923,20.000,-176.100,0,01000504FC100221C930B9408950006000700000
215,17658385,529,Atma Infusionist,20,-146.922,20.000,-174.100,0,01000701FC100221C930B9408950006000700000
215,17658386,530,Atma Fabricant,128,-136.500,19.418,-194.000,0,0100030589100421043155408950E96000700000
215,17658389,533,NPC[215],192,-138.000,20.000,-156.000,0,0000640900000000000000000000000000000000
215,17658390,534,NPC[216],192,-142.000,20.000,-156.000,0,0000640900000000000000000000000000000000
215,17658471,615,Veridical Conflux #01,192,-138.572,18.000,-207.557,0,0000620900000000000000000000000000000000
215,17658472,616,Veridical Conflux #02,224,-486.873,-3.965,-6.661,0,0000620900000000000000000000000000000000
215,17658473,617,Veridical Conflux #03,131,265.254,20.293,-23.167,0,0000620900000000000000000000000000000000
215,17658474,618,Veridical Conflux #04,0,-606.189,-4.538,191.950,0,0000620900000000000000000000000000000000
215,17658475,619,Veridical Conflux #05,192,467.491,20.243,75.615,0,0000620900000000000000000000000000000000
215,17658476,620,Veridical Conflux #06,62,-246.715,14.099,286.005,0,0000620900000000000000000000000000000000
215,17658477,621,Veridical Conflux #07,181,379.743,20.000,-143.633,0,0000620900000000000000000000000000000000
215,17658478,622,Veridical Conflux #08,192,1.511,-3.850,148.714,0,0000620900000000000000000000000000000000
215,17658479,623,AT-01 Martello,0,-160.550,20.000,-100.065,0,0000170900000000000000000000000000000000
215,17658480,624,AT-02 Martello,128,-362.782,-4.000,-119.652,0,0000170900000000000000000000000000000000
215,17658481,625,AT-03 Martello,200,280.815,19.711,-245.133,0,0000170900000000000000000000000000000000
215,17658482,626,AT-04 Martello,160,-454.430,-3.806,65.384,0,0000170900000000000000000000000000000000
215,17658483,627,AT-05 Martello,96,250.557,19.740,66.952,0,0000170900000000000000000000000000000000
215,17658484,628,AT-06 Martello,224,-442.063,-4.000,201.455,0,0000170900000000000000000000000000000000
215,17658485,629,AT-07 Martello,192,482.737,20.196,-127.950,0,0000170900000000000000000000000000000000
215,17658486,630,AT-08 Martello,0,13.283,0.056,103.374,0,0000170900000000000000000000000000000000
215,17658487,631,Bastion Prefect,64,-282.000,-4.970,6.000,0,010001079610D720D730D7400650126100700000
215,17658489,633,Resistance Sergeant,224,-145.000,19.500,-187.000,0,01000005EB100C210030FC403A50B56000700000
215,17658490,634,Veridical Conflux #00,192,-280.000,-4.750,-6.000,0,0000620900000000000000000000000000000000
215,17658499,643,Fore Trap,160,-482.000,-4.500,322.000,0,0000B00800000000000000000000000000000000
215,17658500,644,Fore Trap,160,-562.000,-4.500,2.000,0,0000B00800000000000000000000000000000000
215,17658501,645,Fore Trap,64,-318.000,-4.500,-202.000,0,0000B00800000000000000000000000000000000
215,17658502,646,Rear Trap,128,-422.000,-3.597,160.000,0,0000B00800000000000000000000000000000000
215,17658503,647,Rear Trap,128,-503.000,-6.561,42.000,0,0000B00800000000000000000000000000000000
215,17658504,648,Rear Trap,64,-362.000,-3.734,-59.000,0,0000B00800000000000000000000000000000000
215,17658507,651,Cavernous Maw,128,-133.197,20.242,-181.658,0,0000150900000000000000000000000000000000
215,17658539,683,Gasponia,0,-476.171,-7.037,316.566,0,0000340000000000000000000000000000000000
215,17658540,684,Gasponia,0,-443.102,-7.047,280.744,0,0000340000000000000000000000000000000000
215,17658541,685,Gasponia,0,-388.240,-7.314,264.687,0,0000340000000000000000000000000000000000
215,17658542,686,Gasponia,0,-533.974,-7.862,218.579,0,0000340000000000000000000000000000000000
215,17658543,687,Gasponia,0,-530.042,-6.633,209.300,0,0000340000000000000000000000000000000000
215,17658544,688,Gasponia,0,-481.688,-6.120,197.552,0,0000340000000000000000000000000000000000
215,17658545,689,Gasponia,0,-594.420,-7.122,159.266,0,0000340000000000000000000000000000000000
215,17658546,690,Gasponia,0,-514.163,-7.047,166.512,0,0000340000000000000000000000000000000000
215,17658547,691,Gasponia,0,-397.848,-7.380,164.891,0,0000340000000000000000000000000000000000
215,17658548,692,Gasponia,0,-382.213,-7.558,143.379,0,0000340000000000000000000000000000000000
215,17658549,693,Gasponia,0,-538.316,-8.047,102.478,0,0000340000000000000000000000000000000000
215,17658550,694,Gasponia,0,-393.933,-7.040,101.165,0,0000340000000000000000000000000000000000
215,17658551,695,Gasponia,0,-368.228,-14.460,76.616,0,0000340000000000000000000000000000000000
215,17658552,696,Gasponia,0,-369.931,-14.324,69.767,0,0000340000000000000000000000000000000000
215,17658553,697,Gasponia,0,-353.051,-14.268,64.809,0,0000340000000000000000000000000000000000
215,17658554,698,Gasponia,0,-386.322,-9.047,49.771,0,0000340000000000000000000000000000000000
215,17658555,699,Gasponia,0,-361.392,-14.887,51.129,0,0000340000000000000000000000000000000000
215,17658556,700,Gasponia,0,-475.793,-7.064,37.536,0,0000340000000000000000000000000000000000
215,17658557,701,Gasponia,0,-322.264,-15.047,37.397,0,0000340000000000000000000000000000000000
215,17658558,702,Gasponia,0,-352.858,-6.432,10.694,0,0000340000000000000000000000000000000000
215,17658559,703,Gasponia,0,-554.919,-6.397,-4.220,0,0000340000000000000000000000000000000000
215,17658560,704,Gasponia,0,-396.608,-6.320,-5.390,0,0000340000000000000000000000000000000000
215,17658561,705,Gasponia,0,-330.545,-7.770,-18.861,0,0000340000000000000000000000000000000000
215,17658562,706,Gasponia,0,-233.034,-6.343,-18.592,0,0000340000000000000000000000000000000000
215,17658563,707,Gasponia,0,-553.615,-15.096,-71.075,0,0000340000000000000000000000000000000000
215,17658564,708,Gasponia,0,-534.139,-15.740,-65.583,0,0000340000000000000000000000000000000000
215,17658565,709,Gasponia,0,-436.869,-6.657,-74.739,0,0000340000000000000000000000000000000000
215,17658566,710,Gasponia,0,-369.404,-7.262,-73.857,0,0000340000000000000000000000000000000000
215,17658567,711,Gasponia,0,-238.114,0.803,-117.618,0,0000340000000000000000000000000000000000
215,17658568,712,Gasponia,0,-384.099,-6.720,-173.896,0,0000340000000000000000000000000000000000
215,17658592,736,Chapi Galepilai,96,-136.688,20.000,-168.047,0,01000307141019200C3002400250056000700000
215,17658593,737,Morlepiche,32,-303.000,-5.000,6.000,0,01000303141019200C3002400250056000700000
215,17658594,738,Supply Point,0,-196.000,-12.000,2.000,0,0000340000000000000000000000000000000000
215,17658595,739,Supply Point,0,-304.000,-4.000,-99.000,0,0000340000000000000000000000000000000000
215,17658596,740,Supply Point,0,-317.542,-4.066,-153.746,0,0000340000000000000000000000000000000000
215,17658597,741,Colti,37,0.334,-4.000,159.438,0,01000304141019200C3002400250056000700000
215,17658598,742,Resistance Fighter,0,390.125,19.638,-28.173,0,01000108FA10FA20FA30FA40FA505F6000700000
215,17658599,743,Resistance Fighter,192,384.633,0.268,40.599,0,01000503FA10FA20FA30FA40FA50CC6000700000
215,17658600,744,Resistance Fighter,253,326.112,8.606,-107.822,0,01000105FA10FA20FA30FA40FA50F96000700000
215,17658601,745,Resistance Fighter,64,329.565,19.790,-112.974,0,01000202FA10FA20FA30FA40FA50AC6000700000
215,17658602,746,Resistance Fighter,128,266.000,-8.000,20.000,0,01000307FA10FA20FA30FA40FA507E607E700000
215,17658603,747,Brutus,224,-8.000,-4.000,152.000,0,0000640000000000000000000000000000000000
215,17658604,748,Chocobo Spoor,0,198.000,20.000,-123.000,0,0000340000000000000000000000000000000000
215,17658605,749,Chocobo Spoor,0,162.000,20.000,7.000,0,0000340000000000000000000000000000000000
215,17658606,750,Chocobo Spoor,0,261.000,21.000,-242.000,0,0000340000000000000000000000000000000000
215,17658613,757,Ponono,8,-10.511,-3.656,159.457,0,0100070617101820173014401450006000700000
215,17658614,758,Garnev,72,-289.954,-5.443,11.626,0,0100030817100920183018401850006000700000
215,17658615,759,Yoran-Oran,224,-163.035,18.882,-183.605,0,01000D0513101720173017401750006000700000
215,17658616,760,Jakaka,160,46.072,-4.890,-205.018,0,0100060673107320733073407350AB6000700000
215,17658618,762,Harith,96,-141.852,18.771,-209.746,0,0100090100102E20023084408950006000700000
215,17658619,763,Naruru,32,-163.537,19.622,-177.431,0,0100090600100820003012401250006000700000
215,17658621,765,Cargo Crate,192,-77.506,-6.176,112.881,0,00001B0900000000000000000000000000000000
215,17658622,766,Mendi,0,-143.786,19.428,-199.000,0,010005010A100820083005400650006000700000
215,17658623,767,High Wind,0,-168.036,18.063,-181.230,0,01000308141019200C3002400250056000700000
215,17658624,768,Navisse,160,-134.645,20.000,-187.674,0,0100090400100720073006400650006000700000
215,17658625,769,Mojuro-Nojuro,32,-144.000,19.000,-164.000,0,0100090500100720073006400650006000700000
215,17658626,770,Gottah Maporushanoh,192,-156.000,20.000,-183.000,0,0100010700100420043004400450006000700000
215,17658627,771,Soni-Muni,192,-154.000,20.000,-183.000,0,0100000500100520053005400550006000700000
215,17658628,772,Leepe-Hoppe,128,-131.380,20.000,-174.000,0,0100020500100320033003400350006000700000
215,17658629,773,Monberaux,192,-1.344,-3.638,169.277,0,0000260300000000000000000000000000000000
215,17658630,774,Alrauverat,0,14.000,-6.000,136.000,0,01000903141019200C3002400250056000700000
215,17658631,775,Red Ghost,128,23.000,-1.000,126.000,0,01000A08141019200C3002400250056000700000
215,17658632,776,Gurdern,128,12.000,-4.000,159.000,0,0100090800101020073007400350006000700000
215,17658633,777,Chocobo,224,-6.500,-4.000,150.500,0,0000560000000000000000000000000000000000
215,17658634,778,Chocobo,224,-5.000,-4.000,149.000,0,0000560000000000000000000000000000000000
215,17658635,779,Tsugumi,64,-2.000,-4.000,172.000,0,0000560300000000000000000000000000000000
215,17658636,780,Akta,64,-1.000,-4.000,172.000,0,0000510300000000000000000000000000000000
215,17658637,781,NPC[30d],96,9.165,-4.000,168.413,0,00001B0900000000000000000000000000000000
215,17658638,782,NPC[30e],96,8.229,-4.350,169.464,0,00001B0900000000000000000000000000000000
215,17658639,783,NPC[30f],64,3.506,-4.000,171.760,0,00001A0900000000000000000000000000000000
215,17658640,784,Rainhard,192,-63.000,34.000,-142.000,0,01000301141019200C3002400250056000700000
215,17658641,785,Gabriele,232,-65.000,34.000,-73.000,0,0000440300000000000000000000000000000000
215,17658643,787,Chocobo Tamer,192,-312.000,-4.000,-8.600,0,01000A04151008200A3015401850006000700000
215,17658647,791,Repair Trunk,64,-222.000,-12.000,327.000,0,00001A0900000000000000000000000000000000
215,17658648,792,Repair Trunk,192,-268.000,14.000,241.000,0,00001A0900000000000000000000000000000000
215,17658649,793,Excavation Point,249,-378.857,-3.720,342.842,0,0000780900000000000000000000000000000000
215,17658650,794,Excavation Point,228,-346.837,-11.488,41.399,0,0000780900000000000000000000000000000000
215,17658651,795,Excavation Point,171,-545.851,-3.629,-7.521,0,0000780900000000000000000000000000000000
215,17658652,796,Excavation Point,183,-343.760,-12.232,66.061,0,0000780900000000000000000000000000000000
215,17658653,797,Excavation Point,171,-545.851,-3.629,-7.521,0,0000780900000000000000000000000000000000
215,17658654,798,Excavation Point,36,-400.847,-3.056,338.885,0,0000780900000000000000000000000000000000
215,17658655,799,Machine Outfitter,224,-149.610,19.316,-184.782,0,0100060100101720173017401750006000700000
215,17658656,800,Resistance Sapper,208,-290.000,-4.000,-5.000,0,01000705EB100C210030FC403A50B56000700000
215,17658657,801,Repair Trunk,128,-224.465,-11.372,324.155,0,00001B0900000000000000000000000000000000
215,17658658,802,Repair Trunk,128,-264.473,14.001,265.372,0,00001B0900000000000000000000000000000000
215,17658659,803,010d731f,32,-149.045,20.000,-174.045,0,0000080900000000000000000000000000000000
215,17658660,804,010d7320,32,-0.778,-4.000,160.863,0,0000080900000000000000000000000000000000
216,17662556,604,???,0,521.284,15.978,-270.679,0,0000340000000000000000000000000000000000
216,17662557,605,???,0,346.536,15.674,-437.750,0,0000340000000000000000000000000000000000
216,17662558,606,???,0,180.219,-23.415,287.267,0,0000340000000000000000000000000000000000
216,17662559,607,???,0,120.741,-8.093,-121.448,0,0000340000000000000000000000000000000000
216,17662560,608,???,0,-161.135,-15.556,638.614,0,0000340000000000000000000000000000000000
216,17662561,609,???,0,-198.742,-32.162,77.431,0,0000340000000000000000000000000000000000
216,17662562,610,???,0,321.219,23.965,-354.059,0,0000340000000000000000000000000000000000
216,17662563,611,???,0,41.460,-16.023,80.373,0,0000340000000000000000000000000000000000
216,17662564,612,???,0,201.284,-15.515,520.970,0,0000340000000000000000000000000000000000
216,17662565,613,???,0,718.408,0.824,-485.326,0,0000340000000000000000000000000000000000
216,17662566,614,???,0,-22.606,-23.586,656.946,0,0000340000000000000000000000000000000000
216,17662567,615,???,0,411.107,-7.550,49.044,0,0000340000000000000000000000000000000000
216,17662568,616,???,0,39.146,-15.500,519.988,0,0000340000000000000000000000000000000000
216,17662569,617,???,0,0.000,-16.000,-50.000,0,0000340000000000000000000000000000000000
216,17662570,618,???,0,428.588,23.641,-376.186,0,0000340000000000000000000000000000000000
216,17662571,619,???,0,-199.150,-32.002,160.019,0,0000340000000000000000000000000000000000
216,17662572,620,???,0,54.146,-15.600,519.988,0,0000340000000000000000000000000000000000
216,17662573,621,???,0,15.000,-16.000,-50.000,0,0000340000000000000000000000000000000000
216,17662574,622,???,0,443.263,23.891,-369.686,0,0000340000000000000000000000000000000000
216,17662575,623,???,0,-214.150,-31.402,160.019,0,0000340000000000000000000000000000000000
216,17662576,624,???,0,39.146,-15.600,534.988,0,0000340000000000000000000000000000000000
216,17662577,625,???,0,0.000,-16.000,-35.000,0,0000340000000000000000000000000000000000
216,17662578,626,???,0,415.613,23.391,-383.686,0,0000340000000000000000000000000000000000
216,17662579,627,???,0,-199.150,-32.002,145.019,0,0000340000000000000000000000000000000000
216,17662588,636,Conflux Surveyor,37,641.733,-16.057,320.890,0,01000301FC100221C930B9408950006000700000
216,17662589,637,Cruor Prospector,63,639.118,-16.098,321.456,0,01000708FC100221C930B9408950006000700000
216,17662590,638,Atma Infusionist,54,642.507,-16.180,322.858,0,01000B03FC100221C930B9408950006000700000
216,17662591,639,Atma Fabricant,32,633.500,-16.533,310.500,0,0100030189100421043155408950E96000700000
216,17662594,642,NPC[282],128,600.000,-16.625,282.000,0,0000640900000000000000000000000000000000
216,17662595,643,NPC[283],128,600.000,-16.625,278.000,0,0000640900000000000000000000000000000000
216,17662676,724,Veridical Conflux #01,160,642.000,-16.666,278.000,0,0000620900000000000000000000000000000000
216,17662677,725,Veridical Conflux #02,156,398.534,-6.929,30.696,0,0000620900000000000000000000000000000000
216,17662678,726,Veridical Conflux #03,250,-98.670,-34.252,254.199,0,0000620900000000000000000000000000000000
216,17662679,727,Veridical Conflux #04,96,142.805,-10.304,-221.612,0,0000620900000000000000000000000000000000
216,17662680,728,Veridical Conflux #05,193,-42.497,-24.095,438.199,0,0000620900000000000000000000000000000000
216,17662681,729,Veridical Conflux #06,128,-229.625,-33.004,208.888,0,0000620900000000000000000000000000000000
216,17662682,730,Veridical Conflux #07,193,288.949,23.101,-409.609,0,0000620900000000000000000000000000000000
216,17662683,731,Veridical Conflux #08,32,646.692,-0.392,-475.048,0,0000620900000000000000000000000000000000
216,17662684,732,MS-01 Martello,64,520.000,-16.500,292.000,0,0000170900000000000000000000000000000000
216,17662685,733,MS-02 Martello,0,407.556,-7.855,80.485,0,0000170900000000000000000000000000000000
216,17662686,734,MS-03 Martello,32,265.489,-15.416,240.450,0,0000170900000000000000000000000000000000
216,17662687,735,MS-04 Martello,91,40.608,-24.117,641.848,0,0000170900000000000000000000000000000000
216,17662688,736,MS-05 Martello,6,-84.896,-16.209,31.885,0,0000170900000000000000000000000000000000
216,17662689,737,MS-06 Martello,64,-240.223,-32.083,241.297,0,0000170900000000000000000000000000000000
216,17662690,738,MS-07 Martello,0,276.139,24.014,-395.693,0,0000170900000000000000000000000000000000
216,17662691,739,MS-08 Martello,0,638.064,-0.136,-483.753,0,0000170900000000000000000000000000000000
216,17662692,740,Bastion Prefect,128,282.000,-16.525,234.000,0,010002089610D720D730D7400650126100700000
216,17662694,742,Resistance Sergeant,192,622.000,-15.787,278.000,0,01000401EB100C210030FC403A50B56000700000
216,17662695,743,Veridical Conflux #00,64,276.000,-16.625,242.000,0,0000620900000000000000000000000000000000
216,17662704,752,Fore Trap,0,560.000,-6.750,60.000,0,0000B00800000000000000000000000000000000
216,17662705,753,Fore Trap,192,20.000,-22.750,720.000,0,0000B00800000000000000000000000000000000
216,17662706,754,Fore Trap,0,600.000,17.250,-260.000,0,0000B00800000000000000000000000000000000
216,17662707,755,Rear Trap,0,360.000,-14.750,180.000,0,0000B00800000000000000000000000000000000
216,17662708,756,Rear Trap,192,240.000,-16.000,440.000,0,0000B00800000000000000000000000000000000
216,17662709,757,Rear Trap,128,160.000,-14.750,140.000,0,0000B00800000000000000000000000000000000
216,17662717,765,Logging Point,0,294.401,23.769,-382.707,0,0000770900000000000000000000000000000000
216,17662718,766,Logging Point,0,-260.170,-32.656,174.636,0,0000770900000000000000000000000000000000
216,17662719,767,Logging Point,0,-323.737,-32.938,203.954,0,0000770900000000000000000000000000000000
216,17662720,768,Logging Point,0,-323.737,-32.938,203.954,0,0000770900000000000000000000000000000000
216,17662721,769,Logging Point,0,294.401,23.769,-382.707,0,0000770900000000000000000000000000000000
216,17662722,770,Logging Point,0,294.401,23.769,-382.707,0,0000770900000000000000000000000000000000
216,17662723,771,Cavernous Maw,119,676.070,-16.063,318.999,0,0000150900000000000000000000000000000000
216,17662725,773,Iron Eater,103,634.098,-15.216,301.912,0,01000D0801101620053019400C505C6000700000
216,17662726,774,Fariel,45,-106.520,-30.149,94.051,0,0100030100100520163005400550B86000700000
216,17662727,775,Mathurin,236,-58.091,-30.272,264.174,0,0100070100100520163005400550B86000700000
216,17662728,776,Quasim,110,35.677,-24.021,635.805,0,0100080100100520163005400750006000700000
216,17662729,777,Goraow,86,40.966,-24.042,635.573,0,0000920000000000000000000000000000000000
216,17662730,778,Grassy Mound,0,640.621,1.865,-530.089,0,0000340000000000000000000000000000000000
216,17662731,779,Veit,79,42.637,-24.014,632.940,0,01000F0100101820003017401750006000700000
216,17662732,780,Sieglinde,155,647.796,-15.837,292.275,0,0100030200100A20083012400050006000700000
216,17662733,781,Yurim,25,626.664,-15.512,294.250,0,010006027710652000300B400350006000700000
216,17662734,782,Jonette,48,-73.770,-30.195,264.230,0,0000690000000000000000000000000000000000
216,17662735,783,???,98,213.262,-15.242,228.619,0,0000340000000000000000000000000000000000
216,17662736,784,Yasuji,237,-80.611,-30.431,257.032,0,0100020100100420003004400050006000700000
216,17662737,785,Hungry Wolf,11,-88.537,-32.149,260.701,0,0000AE0000000000000000000000000000000000
216,17662738,786,???,0,-299.705,-31.492,175.485,0,0000340000000000000000000000000000000000
216,17662739,787,Dilapidated Gate,0,-260.000,-31.380,280.000,0,0000320000000000000000000000000000000000
216,17662740,788,Dilapidated Gate,0,-400.000,-31.380,340.000,0,0000320000000000000000000000000000000000
216,17662741,789,Dilapidated Gate,0,260.000,8.319,-440.001,0,0000320000000000000000000000000000000000
216,17662742,790,Dilapidated Gate,0,-39.999,-31.380,-340.000,0,0000320000000000000000000000000000000000
216,17662743,791,Lame Deer,96,641.174,-15.736,310.685,0,0100010800100220023002400F50006000700000
216,17662744,792,Ferghus,205,-106.644,-30.193,100.411,0,0000450300000000000000000000000000000000
216,17662745,793,Hans,209,34.899,-24.086,642.733,0,01000A0100100A20003014401450006000700000
216,17662746,794,Kurando,91,36.219,-24.509,645.004,0,0000430300000000000000000000000000000000
216,17662747,795,Big Harvest,94,649.031,-15.400,300.151,0,01000408021002200230024002504E601E700000
216,17662748,796,Masis,139,-114.249,-32.486,116.356,0,01000C011C1073208330804068504E6000700000
216,17662749,797,Geuselibel,233,-92.830,-33.098,253.681,0,00008B0000000000000000000000000000000000
216,17662750,798,Zadant,75,-101.886,-31.108,106.357,0,01000E08801081208A3068401F50B160B2700000
216,17662751,799,Bibokk-Molbukk,229,-111.564,-31.803,108.005,0,010008051C106D20833080406850006000700000
