zone_id,zone_name,npc_index,name,record_id,record_tag,event_ref_count,event_ref_offset,position_offset,x,y,z,confidence,raw_x,raw_y,raw_z,raw_values
168,Chamber of Oracles,224,Maiden02,33002,266,8,19880,19948,-9.37,-110.0,-311.39,120,-937,-11000,-31139,-937 -31139 -11000 3110 10 -803 -26686 94
168,Chamber of Oracles,225,Kuluu01,33003,266,6,20076,20140,14.9,-110.0,-155.68,105,1490,-11000,-15568,1490 -15568 -11000 1155 79 2228224 -524241 -127107073
168,Chamber of Oracles,226,Kuluu02,33004,266,7,20240,20304,24.63,-110.0,-156.58,105,2463,-11000,-15658,2463 -15658 -11000 1618 79 2228224 -524241 -127107073
168,Chamber of Oracles,227,KODAI01,33005,266,11,20404,20516,12.42,-283.98,1073.76,110,1242,-28398,107376,1242 107376 -28398 865 121434 -31999 -6654 -248623
168,Chamber of Oracles,229,KODAI03,33007,266,10,21052,21128,620.45,476.83,52.76,100,62045,47683,5276,62045 5276 47683 1462 38085 -28796 8548 -246903
168,Chamber of Oracles,231,KODAI05,33009,266,11,21492,21544,-280.0,0.13,25.4,120,-28000,13,2540,-28000 2540 13 1320 105542 -28398 1225 122390
168,Chamber of Oracles,232,KODAI06,33010,266,10,21720,21764,-10.36,-283.98,1050.15,95,-1036,-28398,105015,-1036 105015 -28398 3013 13 -761 114403 -30000
168,Chamber of Oracles,233,KODAI07,33011,266,12,21880,21924,-137.11,-283.98,1070.22,95,-13711,-28398,107022,-13711 107022 -28398 1291 13 -1688 105432 -633
168,Chamber of Oracles,234,KODAI08,33012,266,10,22060,22104,-156.42,-283.98,1065.22,95,-15642,-28398,106522,-15642 106522 -28398 593 13 -1688 105432 -633
168,Chamber of Oracles,235,KODAI09,33013,266,10,22284,22336,712.75,40.36,-280.0,105,71275,4036,-28000,71275 -28000 4036 13 -20809 71168 -17370 80800
168,Chamber of Oracles,236,KODAI10,33014,266,10,22576,22624,-78.14,-280.0,512.31,105,-7814,-28000,51231,-7814 51231 -28000 2603 13 -15812 59979 -19252
168,Chamber of Oracles,243,Moogle,33021,266,130,32472,32620,-9.0,-24.99,-305.2,120,-900,-2499,-30520,-900 -30520 -2499 2643 2642 40 -1500 -3916
168,Chamber of Oracles,245,Nanaa Mihgo,33023,266,94,33372,33520,16.84,-150.06,21.72,105,1684,-15006,2172,1684 2172 -15006 574 -65006 256 283 -1241406464
168,Chamber of Oracles,246,Goblin Repossess,33024,266,140,33832,34012,21.72,-150.06,-22.5,105,2172,-15006,-2250,2172 -2250 -15006 574 -65006 90 2150 74
168,Chamber of Oracles,247,Goblin Intimidat,33025,266,47,34652,34812,21.72,-150.06,-22.5,105,2172,-15006,-2250,2172 -2250 -15006 574 -65006 74 338 -1845485056
168,Chamber of Oracles,248,Goblin Enforcer,33026,266,60,35180,35336,21.72,-150.06,-22.5,105,2172,-15006,-2250,2172 -2250 -15006 574 -65006 74 218 60
169,Toraimarai Canal,359,a gel,37230,266,1,3088,3268,-1366.32,159.99,1492.2,110,-136632,15999,149220,-136632 149220 15999 2768 -95133 -29608 895 19243
169,Toraimarai Canal,360,a gel,37231,266,1,3112,3280,27.68,-296.08,-951.33,120,2768,-29608,-95133,2768 -95133 -29608 895 19243 60282 16999 694
169,Toraimarai Canal,361,a gel,37232,266,1,3136,3280,27.68,-296.08,-951.33,120,2768,-29608,-95133,2768 -95133 -29608 895 19243 60282 16999 694
169,Toraimarai Canal,362,a gel,37233,266,1,3160,3280,27.68,-296.08,-951.33,120,2768,-29608,-95133,2768 -95133 -29608 895 19243 60282 16999 694
169,Toraimarai Canal,363,a gel,37234,266,1,3184,3280,27.68,-296.08,-951.33,120,2768,-29608,-95133,2768 -95133 -29608 895 19243 60282 16999 694
169,Toraimarai Canal,368,Talking Doll,37239,266,77,3208,3280,27.68,-296.08,-951.33,120,2768,-29608,-95133,2768 -95133 -29608 895 19243 60282 16999 694
170,Full Moon Fountain,141,Moon Spiral,41106,266,1,14944,15124,-583.14,97.38,555.78,105,-58314,9738,55578,-58314 55578 9738 13 -57500 21830 0 -61829
170,Full Moon Fountain,142,Foo Beibo,41111,266,10,14972,15152,-618.29,99.17,464.57,120,-61829,9917,46457,-61829 46457 9917 3057 -60829 50457 960 406
170,Full Moon Fountain,143,Vahn Paineesha,41112,266,10,15592,15772,-578.54,98.99,467.66,120,-57854,9899,46766,-57854 46766 9899 3057 -58854 50766 1088 406
170,Full Moon Fountain,144,Shaz Norem,41113,266,5,16212,16360,-583.14,97.38,555.78,105,-58314,9738,55578,-58314 55578 9738 13 -58500 21000 0 -49830
170,Full Moon Fountain,145,Rhy Epocan,41114,266,5,16800,16948,-613.07,96.88,562.54,105,-61307,9688,56254,-61307 56254 9688 13 -60500 21000 0 -49783
170,Full Moon Fountain,146,Ufu Koromoa,41115,266,5,17388,17536,-599.96,96.72,551.06,105,-59996,9672,55106,-59996 55106 9672 13 -59500 20000 0 -21002
170,Full Moon Fountain,149,Semih Lafihna,41118,266,63,20352,20532,-595.0,0.0,220.0,100,-59500,0,22000,-59500 22000 0 3064 13 23760 40 -60719
170,Full Moon Fountain,152,Apururu,41121,266,42,43555,43615,133.12,120.32,1.25,90,13312,12032,125,13312 125 12032 0 -2003 -1921 1752393855 755011177
170,Full Moon Fountain,158,DIRECTOR,41127,266,6,23152,23264,-756.03,109.39,674.05,120,-75603,10939,67405,-75603 67405 10939 632 -45522 67122 11175 3461
170,Full Moon Fountain,164,King of Wands,41133,266,36,44480,44604,-597.37,97.12,237.58,100,-59737,9712,23758,-59737 23758 9712 3072 13 8000 500 389
170,Full Moon Fountain,165,King of Swords,41134,266,36,45028,45152,-572.56,96.56,237.58,100,-57256,9656,23758,-57256 23758 9656 3072 13 8000 500 389
170,Full Moon Fountain,166,King of Cups,41135,266,37,45576,45700,-621.14,92.37,237.58,100,-62114,9237,23758,-62114 23758 9237 2928 13 8000 500 389
170,Full Moon Fountain,167,King of Batons,41136,266,37,46660,46804,-583.7,100.48,206.3,100,-58370,10048,20630,-58370 20630 10048 3072 13 8000 500 40
170,Full Moon Fountain,168,Queen of Wands,41137,266,34,46672,46804,-583.7,100.48,206.3,100,-58370,10048,20630,-58370 20630 10048 3072 13 8000 500 40
170,Full Moon Fountain,169,Queen of Swords,41138,266,34,47280,47408,-609.06,99.93,206.3,100,-60906,9993,20630,-60906 20630 9993 3072 13 8000 500 40
170,Full Moon Fountain,170,Queen of Cups,41139,266,30,47888,47960,-609.06,101.19,171.46,100,-60906,10119,17146,-60906 17146 10119 3072 13 8000 166 1684626944
170,Full Moon Fountain,171,Queen of Batons,41140,266,30,48156,48228,-583.7,101.95,171.46,100,-58370,10195,17146,-58370 17146 10195 3072 13 8000 166 1684626944
170,Full Moon Fountain,175,04,41144,266,34,49912,50040,-691.62,98.23,489.97,120,-69162,9823,48997,-69162 48997 9823 723 40 -62252 36326 9537
170,Full Moon Fountain,182,12,41151,266,27,53048,53144,-494.83,99.91,328.22,120,-49483,9991,32822,-49483 32822 9991 1998 40 -56975 31747 9823
170,Full Moon Fountain,189,23,41158,266,28,55688,55776,-568.0,93.66,284.66,90,-56800,9366,28466,-56800 28466 9366 3610 253 -2147460352 2147483640 2147483640
170,Full Moon Fountain,192,Ace of Wands,41161,266,22,56492,56596,-627.41,95.85,600.0,120,-62741,9585,60000,-62741 60000 9585 955 -61000 60139 9414 1024
170,Full Moon Fountain,193,Ace of Swords,41162,266,22,56868,56972,-576.78,95.04,600.0,120,-57678,9504,60000,-57678 60000 9504 1052 -59400 60139 9414 1024
170,Full Moon Fountain,194,Ace of Cups,41163,266,10,57244,57308,-391.58,101.83,490.0,120,-39158,10183,49000,-39158 49000 10183 1542 -54391 45572 9973 2774
170,Full Moon Fountain,206,???,41176,266,1,60312,60412,-607.5,97.92,439.8,120,-60750,9792,43980,-60750 43980 9792 3072 -59000 45540 9760 -57425
170,Full Moon Fountain,220,???,41190,266,12,68032,68108,94.18,5.34,10.0,90,9418,534,1000,9418 1000 534 99 -1845485056 -2047 -134114177 8388607
170,Full Moon Fountain,223,Shantotto,41193,266,60,69480,69600,-607.54,94.6,593.5,105,-60754,9460,59350,-60754 59350 9460 15 -60680 60750 9418 2760
170,Full Moon Fountain,224,Aldo,41194,266,89,70020,70184,-592.5,97.44,516.9,105,-59250,9744,51690,-59250 51690 9744 14 -59070 56647 9553 50
170,Full Moon Fountain,225,Yoran-Oran,41195,266,57,70776,70876,-607.5,97.92,509.8,90,-60750,9792,50980,-60750 50980 9792 49 10 -60611 51970 -60000
171,Crawlers' Nest [S],641,???,45698,266,1,35280,35456,-281.76,19.84,-328.41,90,-28176,1984,-32841,-28176 -32841 1984 60 315 182 7594 15
171,Crawlers' Nest [S],642,???,45699,266,1,35304,35456,-281.76,19.84,-328.41,90,-28176,1984,-32841,-28176 -32841 1984 60 315 182 7594 15
171,Crawlers' Nest [S],643,???,45700,266,1,35328,35456,-281.76,19.84,-328.41,90,-28176,1984,-32841,-28176 -32841 1984 60 315 182 7594 15
171,Crawlers' Nest [S],644,???,45701,266,1,35352,35456,-281.76,19.84,-328.41,90,-28176,1984,-32841,-28176 -32841 1984 60 315 182 7594 15
171,Crawlers' Nest [S],645,???,45702,266,1,35376,35456,-281.76,19.84,-328.41,90,-28176,1984,-32841,-28176 -32841 1984 60 315 182 7594 15
171,Crawlers' Nest [S],669,"Chefroucauld, T.",45742,266,16,6136,6264,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
171,Crawlers' Nest [S],670,"Astrid, I.M.",45743,266,16,13880,14012,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
171,Crawlers' Nest [S],671,"Puttsu-Montsu, C",45744,266,16,21624,21756,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
171,Crawlers' Nest [S],690,Kalsu-Kalasu,45763,266,49,5256,5340,-191.68,0.45,-335.19,90,-19168,45,-33519,-19168 -33519 45 106 -266469376 58720255 -2147479550 179487531
171,Crawlers' Nest [S],691,Tucker,45764,266,155,6088,6264,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
171,Crawlers' Nest [S],692,Naiko-Paneiko,45765,266,84,35400,35456,-281.76,19.84,-328.41,90,-28176,1984,-32841,-28176 -32841 1984 60 315 182 7594 15
171,Crawlers' Nest [S],693,Penqaqa,45766,266,1,37260,37284,76.19,76.2,0.34,90,7619,7620,34,7619 34 7620 43 -505344 -1015809 1867775 -513152
171,Crawlers' Nest [S],694,Minea-Matea,45767,266,1,37344,37368,0.21,76.22,76.21,90,21,7622,7621,21 7621 7622 43 -505344 -1015809 1867775 -496000
171,Crawlers' Nest [S],695,Yuilam-Kailam,45768,266,1,37428,37448,0.3,76.25,76.24,90,30,7625,7624,30 7624 7625 31 -505344 -1015809 1867775 -513152
171,Crawlers' Nest [S],696,Herral-Droal,45769,266,1,37496,37592,0.19,76.27,76.26,90,19,7627,7626,19 7626 7627 43 -505344 -1015809 1867775 -496000
171,Crawlers' Nest [S],697,Nalba-Dalaba,45770,266,1,37568,37592,0.19,76.27,76.26,90,19,7627,7626,19 7626 7627 43 -505344 -1015809 1867775 -496000
171,Crawlers' Nest [S],709,Allied Commissar,45783,266,208,38148,38288,0.82,-336.46,667.52,105,82,-33646,66752,82 66752 -33646 573 83 -192613 -281066 -40000
172,Zeruhn Mines,86,Alaric,49244,266,1,3252,3332,-565.42,0.34,592.25,105,-56542,34,59225,-56542 59225 34 2534 35 -1040896 1933311 2171776
172,Zeruhn Mines,87,Rasmus,49245,266,8,3288,3332,-565.42,0.34,592.25,105,-56542,34,59225,-56542 59225 34 2534 35 -1040896 1933311 2171776
172,Zeruhn Mines,94,Makarim,49252,266,73,4008,4088,-680.29,0.0,606.53,120,-68029,0,60653,-68029 60653 0 2321 -74530 59801 34 523
172,Zeruhn Mines,95,Ormr,49253,266,1,4552,4632,-1005.82,14.99,589.94,95,-100582,1499,58994,-100582 58994 1499 564 13 -75573 60612 34
172,Zeruhn Mines,96,Subodh,49254,266,1,4512,4632,-1005.82,14.99,589.94,95,-100582,1499,58994,-100582 58994 1499 564 13 -75573 60612 34
172,Zeruhn Mines,97,Zeid,49255,266,34,4604,4632,-1005.82,14.99,589.94,95,-100582,1499,58994,-100582 58994 1499 564 13 -75573 60612 34
172,Zeruhn Mines,99,Korroloka Tunnel,49257,266,5,3916,4088,-680.29,0.0,606.53,120,-68029,0,60653,-68029 60653 0 2321 -74530 59801 34 523
172,Zeruhn Mines,116,Iron Eater,49275,266,84,5180,5316,-680.29,0.0,606.53,120,-68029,0,60653,-68029 60653 0 2321 -74530 59801 34 3607
172,Zeruhn Mines,124,Cornelia,49283,266,172,68548,68660,0.13,35.29,-283.98,105,13,3529,-28398,13 -28398 3529 0 -29401 12 -22398 40
172,Zeruhn Mines,125,Raebrimm,49284,266,111,69112,69180,1432.36,79.9,-1999.83,110,143236,7990,-199983,143236 -199983 7990 3259 142054 -196540 8254 13
172,Zeruhn Mines,126,Gloom Phantom,49285,266,144,71348,71496,0.4,404.23,-598.96,105,40,40423,-59896,40 -59896 40423 50 30 -57525 21687 67
172,Zeruhn Mines,127,Magh Bihu,49286,266,30,71360,71496,0.4,404.23,-598.96,105,40,40423,-59896,40 -59896 40423 50 30 -57525 21687 67
172,Zeruhn Mines,128,Dazbog,49287,266,33,71940,72032,0.4,216.87,-575.25,105,40,21687,-57525,40 -57525 21687 67 -40948 21164 0 128
172,Zeruhn Mines,129,Gloom Phantom,49288,266,10,72368,72496,0.4,179.53,-572.29,105,40,17953,-57229,40 -57229 17953 0 -32116 17682 92 -134114816
173,Korroloka Tunnel,447,Naji,53703,266,13,103920,103980,783.6,0.0,-25.0,105,78360,0,-2500,78360 -2500 0 200 48080 -500 34 3604480
174,Kuftal Tunnel,375,Hawk Nose,57728,266,18,3200,3228,-210.35,-187.27,-1957.66,95,-21035,-18727,-195766,-21035 -195766 -18727 2859 40 -24406 -186952 -20387
175,The Eldieme Necropolis [S],629,"Renvriche, T.K.",62086,266,16,40708,40868,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
175,The Eldieme Necropolis [S],630,"Johann, I.M.",62087,266,16,48560,48724,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
175,The Eldieme Necropolis [S],631,"Rululu, C.C.",62088,266,16,56412,56576,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
175,The Eldieme Necropolis [S],691,Gravestone,62148,266,1,9440,9588,-394.36,11.29,-227.0,90,-39436,1129,-22700,-39436 -22700 1129 29 0 0 0 268573696
175,The Eldieme Necropolis [S],692,Sarcophagus,62149,266,1,9476,9588,-394.36,11.29,-227.0,90,-39436,1129,-22700,-39436 -22700 1129 29 0 0 0 268573696
175,The Eldieme Necropolis [S],695,???,62152,266,45,9512,9588,-394.36,11.29,-227.0,90,-39436,1129,-22700,-39436 -22700 1129 29 0 0 0 268573696
175,The Eldieme Necropolis [S],740,Allied Commissar,62198,266,208,72192,72332,0.82,-336.46,667.52,105,82,-33646,66752,82 66752 -33646 573 83 -192613 -281066 -40000
176,Sea Serpent Grotto,517,Kilhwch,525,267,12,10980,11016,-194.99,-19.09,636.4,105,-19499,-1909,63640,-19499 63640 -1909 1254 0 1 128 38
176,Sea Serpent Grotto,520,Xonia,528,267,12,11472,11508,-0.2,79.0,-402.92,105,-20,7900,-40292,-20 -40292 7900 3089 0 1 128 38
176,Sea Serpent Grotto,524,Noillurie,532,267,13,12128,12168,-313.37,31.37,-407.16,90,-31337,3137,-40716,-31337 -40716 3137 0 1 128 38 92
176,Sea Serpent Grotto,527,Elrica,535,267,12,12620,12656,-195.57,-99.98,324.41,105,-19557,-9998,32441,-19557 32441 -9998 1306 0 1 128 38
176,Sea Serpent Grotto,528,Terounalivet,536,267,12,12784,12820,-142.72,-33.08,569.26,105,-14272,-3308,56926,-14272 56926 -3308 1018 0 1 128 38
178,The Shrine of Ru'Avitau,482,Lion,8701,267,49,3644,3724,-223.68,20.36,-1791.71,95,-22368,2036,-179171,-22368 -179171 2036 10 -24134 -178880 -35285 -168938
178,The Shrine of Ru'Avitau,487,Yve'noile,8706,267,142,10852,10956,-401.4,-3.98,-1535.05,110,-40140,-398,-153505,-40140 -153505 -398 3084 -39981 -149983 -750 1021
179,Stellar Fulcrum,281,Kam'lanaut,12578,267,112,15680,15828,0.0,-50.03,584.5,100,0,-5003,58450,0 58450 -5003 3072 513 514 588 58917
179,Stellar Fulcrum,282,Kam'lanaut,12579,267,22,19064,19116,-0.3,62.89,593.87,100,-30,6289,59387,-30 59387 6289 1024 551 78 0 41886
179,Stellar Fulcrum,283,Lion,12580,267,60,19456,19640,0.79,419.54,-20.52,120,79,41954,-2052,79 -2052 41954 2499 74 -11711 46206 2898
179,Stellar Fulcrum,284,Zeid,12581,267,43,20276,20356,102.58,-35.25,530.71,100,10258,-3525,53071,10258 53071 -3525 2390 521 79 0 60
179,Stellar Fulcrum,285,Aldo,12582,267,57,20952,21120,-58.5,16.02,726.0,105,-5850,1602,72600,-5850 72600 1602 628 -523884 922779647 -2147385344 -2147254270
179,Stellar Fulcrum,286,Eald'narche,12583,267,96,16984,17136,6.7,-45.0,535.46,100,670,-4500,53546,670 53546 -4500 1024 517 100 161 270
179,Stellar Fulcrum,287,Verena,12584,267,22,18168,18320,-50.03,0.76,2.4,120,-5003,76,240,-5003 240 76 547 -5426 62108 -4499 326
179,Stellar Fulcrum,288,ShadowLord,12585,267,24,18800,18880,-51.09,-50.03,584.98,105,-5109,-5003,58498,-5109 58498 -5003 3072 64 1 500 150
179,Stellar Fulcrum,289,CrystalKnight,12586,267,29,22060,22104,-41.15,-45.0,566.49,105,-4115,-4500,56649,-4115 56649 -4500 1703 0 43 -5192 56011
179,Stellar Fulcrum,292,CrystalKnight,12589,267,20,22808,22852,-10.4,-50.03,594.39,105,-1040,-5003,59439,-1040 59439 -5003 2048 0 43 128 120
179,Stellar Fulcrum,308,???,12610,267,25,24056,24088,-335.35,0.1,0.0,90,-33535,10,0,-33535 0 10 0 35389440 -65520 17510723 7
180,La'Loff Amphitheater,296,Shimmering Circl,16685,267,1,9604,9784,-139.58,-187.16,138.57,120,-13958,-18716,13857,-13958 13857 -18716 680 -14366 14422 -18715 102
180,La'Loff Amphitheater,297,Shimmering Circl,16686,267,1,9632,9784,-139.58,-187.16,138.57,120,-13958,-18716,13857,-13958 13857 -18716 680 -14366 14422 -18715 102
180,La'Loff Amphitheater,298,Shimmering Circl,16687,267,1,9660,9784,-139.58,-187.16,138.57,120,-13958,-18716,13857,-13958 13857 -18716 680 -14366 14422 -18715 102
180,La'Loff Amphitheater,313,Ark Angel HM,16707,267,30,9712,9784,-139.58,-187.16,138.57,120,-13958,-18716,13857,-13958 13857 -18716 680 -14366 14422 -18715 102
180,La'Loff Amphitheater,314,Ark Angel EV,16708,267,28,9920,9992,-139.58,-187.16,138.57,120,-13958,-18716,13857,-13958 13857 -18716 680 -16197 15148 -18715 102
180,La'Loff Amphitheater,315,Ark Angel TT,16709,267,30,10128,10200,-139.58,-187.16,138.57,120,-13958,-18716,13857,-13958 13857 -18716 680 -11931 15175 -18715 102
180,La'Loff Amphitheater,316,Ark Angel MR,16710,267,27,10336,10408,-139.58,-187.16,138.57,120,-13958,-18716,13857,-13958 13857 -18716 680 -16188 12769 -18715 102
180,La'Loff Amphitheater,317,Ark Angel GK,16711,267,25,10544,10616,-139.58,-187.16,138.57,120,-13958,-18716,13857,-13958 13857 -18716 680 -14038 16410 -18715 102
181,The Celestial Nexus,131,Celestial Gate,20616,267,3,17336,17520,-335.35,0.0,0.07,105,-33535,0,7,-33535 7 0 1 128 -48753 -25065 -19099
181,The Celestial Nexus,132,Celestial Gate,20617,267,3,17380,17520,-335.35,0.0,0.07,105,-33535,0,7,-33535 7 0 1 128 -48753 -25065 -19099
181,The Celestial Nexus,133,Celestial Gate,20618,267,1,17424,17520,-335.35,0.0,0.07,105,-33535,0,7,-33535 7 0 1 128 -48753 -25065 -19099
181,The Celestial Nexus,134,Celestial Gate,20619,267,1,17448,17520,-335.35,0.0,0.07,105,-33535,0,7,-33535 7 0 1 128 -48753 -25065 -19099
181,The Celestial Nexus,135,Eald'narche,20624,267,50,17472,17520,-335.35,0.0,0.07,105,-33535,0,7,-33535 7 0 1 128 -48753 -25065 -19099
181,The Celestial Nexus,136,Zeid,20625,267,56,17644,17732,-236.3,1.49,-190.99,105,-23630,149,-19099,-23630 -19099 149 974 -359529 -40000 1042 10
181,The Celestial Nexus,137,Aldo,20626,267,69,17916,18000,-564.44,-190.99,-272.85,90,-56444,-19099,-27285,-56444 -27285 -19099 3834 -727 -360071 -40000 1014
181,The Celestial Nexus,138,Lion,20627,267,50,18188,18276,-602.35,-190.99,-260.38,90,-60235,-19099,-26038,-60235 -26038 -19099 3746 -53265 -25923 -56153 -25091
181,The Celestial Nexus,139,Yve'noile,20628,267,44,18452,18528,-192.39,-350.99,-263.19,90,-19239,-35099,-26319,-19239 -26319 -35099 3725 45 65 75 80
181,The Celestial Nexus,141,Eald'narche,20630,267,15,18872,18916,-335.32,0.0,0.07,105,-33532,0,7,-33532 7 0 1 128 -48753 -25065 -19099
181,The Celestial Nexus,142,Eald'narche,20631,267,25,19036,19104,-487.53,-190.99,-250.65,120,-48753,-19099,-25065,-48753 -25065 -19099 2047 180 593 98 2228224
181,The Celestial Nexus,143,Eald'narche,20632,267,64,19232,19320,-487.53,-190.99,-250.65,120,-48753,-19099,-25065,-48753 -25065 -19099 2047 -16837 -25078 -34332 45
181,The Celestial Nexus,146,Grav'iton,20635,267,14,19872,19948,-179.99,2.4,30.73,90,-17999,240,3073,-17999 3073 240 89 2228224 -524241 -127107073 8388607
182,Walk of Echoes,594,Ragelise,25179,267,110,65300,65408,-1380.45,2.0,-127.69,95,-138045,200,-12769,-138045 -12769 200 3028 3 31 242 404
182,Walk of Echoes,649,???,25238,267,1,122612,122776,82.72,0.19,2.55,90,8272,19,255,8272 255 19 1 -699696 -319142 -17999 3070
184,Lower Delkfutt's Tower,281,Aldo,33055,267,21,42616,42696,-723.27,31.27,0.0,105,-72327,3127,0,-72327 0 3127 13 -70560 30 2048 60
184,Lower Delkfutt's Tower,282,Lion,33056,267,29,43280,43352,-758.52,30.62,0.0,90,-75852,3062,0,-75852 0 3062 13 460039 -69349 459036 -70265
184,Lower Delkfutt's Tower,283,Zeid,33057,267,20,43056,43104,-759.16,31.18,0.0,90,-75916,3118,0,-75916 0 3118 13 459972 -72493 -1497 244
184,Lower Delkfutt's Tower,284,Wolfgang,33058,267,75,45976,46108,-370.51,0.6,29.35,120,-37051,60,2935,-37051 2935 60 1965 -112037 -35500 11 1593
184,Lower Delkfutt's Tower,285,Wolfgang,33059,267,8,44516,44696,0.02,4.1,-20.0,90,2,410,-2000,2 -2000 410 142 -523884 26378239 2147483640 -130351104
184,Lower Delkfutt's Tower,286,Wolfgang,33060,267,4,44676,44696,0.02,4.1,-20.0,90,2,410,-2000,2 -2000 410 142 -523884 26378239 2147483640 -130351104
184,Lower Delkfutt's Tower,287,Pherimociel,33061,267,32,44856,44916,1652.01,-198.06,-186.46,110,165201,-19806,-18646,165201 -18646 -19806 1831 40 151978 -17581 -20192
184,Lower Delkfutt's Tower,288,Neraf-Najiruf,33062,267,20,45984,46108,-370.51,0.6,29.35,120,-37051,60,2935,-37051 2935 60 1965 -112037 -35500 11 1593
184,Lower Delkfutt's Tower,289,Auchefort,33063,267,25,45552,45608,1652.01,-199.05,-227.07,110,165201,-19905,-22707,165201 -22707 -19905 1956 40 151048 -21281 -19991
184,Lower Delkfutt's Tower,290,Chapi Galepilai,33064,267,4,46264,46428,1880.34,-214.01,-213.48,110,188034,-21401,-21348,188034 -21348 -21401 2054 40 176826 -21864 -20054
184,Lower Delkfutt's Tower,291,Crooked Arrow,33065,267,26,45232,45288,-196.89,20.59,-197.25,105,-19689,2059,-19725,-19689 -19725 2059 10 40 153200 -19142 -19777
184,Lower Delkfutt's Tower,297,???,33072,267,11,46852,46888,0.07,-338.01,-629.46,105,7,-33801,-62946,7 -62946 -33801 3079 120 40 -2103 -62729
184,Lower Delkfutt's Tower,298,???,33073,267,7,47024,47064,30.18,0.33,2.33,120,3018,33,233,3018 233 33 1465 -84958 -33899 1420 -79275
184,Lower Delkfutt's Tower,299,???,33074,267,6,47196,47224,-56.22,-340.59,-878.8,105,-5622,-34059,-87880,-5622 -87880 -34059 2630 233 28 -3154 -84904
184,Lower Delkfutt's Tower,300,???,33075,267,6,47348,47376,-72.3,-340.59,-892.72,105,-7230,-34059,-89272,-7230 -89272 -34059 2567 233 60 23 -3014
184,Lower Delkfutt's Tower,301,???,33076,267,6,47500,47556,31.19,-339.7,-849.77,120,3119,-33970,-84977,3119 -84977 -33970 3120 -79632 -33700 67 -523884
184,Lower Delkfutt's Tower,302,???,33077,267,6,47652,47680,73.07,-340.59,-892.49,105,7307,-34059,-89249,7307 -89249 -34059 3565 233 90 28 4630
184,Lower Delkfutt's Tower,322,???,33098,267,3,58308,58480,17.0,-338.99,-915.34,120,1700,-33899,-91534,1700 -91534 -33899 3330 1804 -85313 3096 880
184,Lower Delkfutt's Tower,323,Tenzen,33099,267,137,58368,58480,17.0,-338.99,-915.34,120,1700,-33899,-91534,1700 -91534 -33899 3330 1804 -85313 3096 880
184,Lower Delkfutt's Tower,324,Nag'molada,33100,267,170,58352,58480,17.0,-338.99,-915.34,120,1700,-33899,-91534,1700 -91534 -33899 3330 1804 -85313 3096 880
184,Lower Delkfutt's Tower,327,???,33103,267,12,59580,59724,-399.8,33.48,1.56,90,-39980,3348,156,-39980 156 3348 13 552606 -34052 182 552856
184,Lower Delkfutt's Tower,328,Luto Mewrilah,33104,267,223,59616,59724,-399.8,33.48,1.56,90,-39980,3348,156,-39980 156 3348 13 552606 -34052 182 552856
184,Lower Delkfutt's Tower,330,???,33106,267,60,80232,80336,683.92,487.52,-493.12,120,68392,48752,-49312,68392 -49312 48752 878 -47639 45381 2167 -52789
184,Lower Delkfutt's Tower,331,Domimi,33107,267,16,100064,100232,-331.92,23.55,2.24,90,-33192,2355,224,-33192 224 2355 40 554206 -30413 47 581143
184,Lower Delkfutt's Tower,332,Miledo-Shiraddo,33108,267,123,100136,100232,-331.92,23.55,2.24,90,-33192,2355,224,-33192 224 2355 40 554206 -30413 47 581143
184,Lower Delkfutt's Tower,333,???,33109,267,16,100456,100520,-335.5,37.47,-0.18,90,-33550,3747,-18,-33550 -18 3747 19 922746880 -2147385344 -2147254270 -1920
184,Lower Delkfutt's Tower,350,???,33128,267,1,249544,249632,-638.0,0.25,-12.0,105,-63800,25,-1200,-63800 -1200 25 4 -300 -63750 -950 -1000
185,Dynamis - San d'Oria,242,???,37112,267,1,1180,1212,0.0,72.51,72.52,90,0,7251,7252,0 7252 7251 128 -2147465216 -2147399645 -2147334109 268567331
186,Dynamis - Bastok,245,???,41211,267,1,1180,1212,0.0,73.52,73.53,90,0,7352,7353,0 7353 7352 128 -2147465216 -2147399645 -2147334109 268567331
187,Dynamis - Windurst,306,???,45368,267,1,1180,1212,0.0,73.52,73.53,90,0,7352,7353,0 7353 7352 128 -2147465216 -2147399645 -2147334109 268567331
188,Dynamis - Jeuno,240,???,49398,267,1,1180,1212,0.0,72.51,72.52,90,0,7251,7252,0 7252 7251 128 -2147465216 -2147399645 -2147334109 268567331
190,King Ranperre's Tomb,528,Tombstone,57879,267,3,10180,10200,-721.53,87.5,200.55,90,-72153,8750,20055,-72153 20055 8750 4023 11 -2147469568 -2147319807 -16744445
