zone_id,zone_name,entity_id,npc_name,title,status,source_url,reviewed_on,notes
216,Abyssea - Misareaux,17662577,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
216,Abyssea - Misareaux,17662578,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
216,Abyssea - Misareaux,17662579,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
216,Abyssea - Misareaux,17662588,Conflux Surveyor,,pending,,,
216,Abyssea - Misareaux,17662589,Cruor Prospector,,pending,,,
216,Abyssea - Misareaux,17662590,Atma Infusionist,,pending,,,
216,Abyssea - Misareaux,17662591,Atma Fabricant,,pending,,,
216,Abyssea - Misareaux,17662594,NPC[282],,pending,,,
216,Abyssea - Misareaux,17662595,NPC[283],,pending,,,
216,Abyssea - Misareaux,17662676,Veridical Conflux #01,,pending,,,
216,Abyssea - Misareaux,17662677,Veridical Conflux #02,,pending,,,
216,Abyssea - Misareaux,17662678,Veridical Conflux #03,,pending,,,
216,Abyssea - Misareaux,17662679,Veridical Conflux #04,,pending,,,
216,Abyssea - Misareaux,17662680,Veridical Conflux #05,,pending,,,
216,Abyssea - Misareaux,17662681,Veridical Conflux #06,,pending,,,
216,Abyssea - Misareaux,17662682,Veridical Conflux #07,,pending,,,
216,Abyssea - Misareaux,17662683,Veridical Conflux #08,,pending,,,
216,Abyssea - Misareaux,17662684,MS-01 Martello,,pending,,,
216,Abyssea - Misareaux,17662685,MS-02 Martello,,pending,,,
216,Abyssea - Misareaux,17662686,MS-03 Martello,,pending,,,
216,Abyssea - Misareaux,17662687,MS-04 Martello,,pending,,,
216,Abyssea - Misareaux,17662688,MS-05 Martello,,pending,,,
216,Abyssea - Misareaux,17662689,MS-06 Martello,,pending,,,
216,Abyssea - Misareaux,17662690,MS-07 Martello,,pending,,,
216,Abyssea - Misareaux,17662691,MS-08 Martello,,pending,,,
216,Abyssea - Misareaux,17662692,Bastion Prefect,,pending,,,
216,Abyssea - Misareaux,17662694,Resistance Sergeant,,pending,,,
216,Abyssea - Misareaux,17662695,Veridical Conflux #00,,pending,,,
216,Abyssea - Misareaux,17662704,Fore Trap,,pending,,,
216,Abyssea - Misareaux,17662705,Fore Trap,,pending,,,
216,Abyssea - Misareaux,17662706,Fore Trap,,pending,,,
216,Abyssea - Misareaux,17662707,Rear Trap,,pending,,,
216,Abyssea - Misareaux,17662708,Rear Trap,,pending,,,
216,Abyssea - Misareaux,17662709,Rear Trap,,pending,,,
216,Abyssea - Misareaux,17662717,Logging Point,,pending,,,
216,Abyssea - Misareaux,17662718,Logging Point,,pending,,,
216,Abyssea - Misareaux,17662719,Logging Point,,pending,,,
216,Abyssea - Misareaux,17662720,Logging Point,,pending,,,
216,Abyssea - Misareaux,17662721,Logging Point,,pending,,,
216,Abyssea - Misareaux,17662722,Logging Point,,pending,,,
216,Abyssea - Misareaux,17662723,Cavernous Maw,,pending,,,
216,Abyssea - Misareaux,17662725,Iron Eater,,pending,,,
216,Abyssea - Misareaux,17662726,Fariel,,pending,,,
216,Abyssea - Misareaux,17662727,Mathurin,,pending,,,
216,Abyssea - Misareaux,17662728,Quasim,,pending,,,
216,Abyssea - Misareaux,17662729,Goraow,,pending,,,
216,Abyssea - Misareaux,17662730,Grassy Mound,,pending,,,
216,Abyssea - Misareaux,17662731,Veit,,pending,,,
216,Abyssea - Misareaux,17662732,Sieglinde,,pending,,,
216,Abyssea - Misareaux,17662733,Yurim,,pending,,,
216,Abyssea - Misareaux,17662734,Jonette,,pending,,,
216,Abyssea - Misareaux,17662735,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
216,Abyssea - Misareaux,17662736,Yasuji,,pending,,,
216,Abyssea - Misareaux,17662737,Hungry Wolf,,pending,,,
216,Abyssea - Misareaux,17662738,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
216,Abyssea - Misareaux,17662739,Dilapidated Gate,,pending,,,
216,Abyssea - Misareaux,17662740,Dilapidated Gate,,pending,,,
216,Abyssea - Misareaux,17662741,Dilapidated Gate,,pending,,,
216,Abyssea - Misareaux,17662742,Dilapidated Gate,,pending,,,
216,Abyssea - Misareaux,17662743,Lame Deer,,pending,,,
216,Abyssea - Misareaux,17662744,Ferghus,,pending,,,
216,Abyssea - Misareaux,17662745,Hans,,pending,,,
216,Abyssea - Misareaux,17662746,Kurando,,pending,,,
216,Abyssea - Misareaux,17662747,Big Harvest,,pending,,,
216,Abyssea - Misareaux,17662748,Masis,,pending,,,
216,Abyssea - Misareaux,17662749,Geuselibel,,pending,,,
216,Abyssea - Misareaux,17662750,Zadant,,pending,,,
216,Abyssea - Misareaux,17662751,Bibokk-Molbukk,,pending,,,
216,Abyssea - Misareaux,17662752,Guda,,pending,,,
216,Abyssea - Misareaux,17662753,Izabele,,pending,,,
216,Abyssea - Misareaux,17662754,Ondieulix,,pending,,,
216,Abyssea - Misareaux,17662755,Leporaitceau,,pending,,,
216,Abyssea - Misareaux,17662756,Mengrenaux,,pending,,,
216,Abyssea - Misareaux,17662757,Nicadio,,pending,,,
216,Abyssea - Misareaux,17662758,Amar,,pending,,,
216,Abyssea - Misareaux,17662759,Anguysh,,pending,,,
216,Abyssea - Misareaux,17662760,Tancredi,,pending,,,
216,Abyssea - Misareaux,17662761,010d8325,,pending,,,
216,Abyssea - Misareaux,17662762,010d8326,,pending,,,
216,Abyssea - Misareaux,17662763,010d8327,,pending,,,
216,Abyssea - Misareaux,17662764,010d8328,,pending,,,
216,Abyssea - Misareaux,17662765,Repair Trunk,,pending,,,
216,Abyssea - Misareaux,17662766,Repair Trunk,,pending,,,
216,Abyssea - Misareaux,17662767,Repair Trunk,,pending,,,
216,Abyssea - Misareaux,17662768,Repair Trunk,,pending,,,
216,Abyssea - Misareaux,17662769,Repair Trunk,,pending,,,
216,Abyssea - Misareaux,17662770,Repair Trunk,,pending,,,
216,Abyssea - Misareaux,17662771,Repair Trunk,,pending,,,
216,Abyssea - Misareaux,17662772,Repair Trunk,,pending,,,
216,Abyssea - Misareaux,17662773,Repair Trunk,,pending,,,
216,Abyssea - Misareaux,17662774,Repair Trunk,,pending,,,
216,Abyssea - Misareaux,17662777,Panta-Putta,,pending,,,
216,Abyssea - Misareaux,17662778,Machine Outfitter,,pending,,,
216,Abyssea - Misareaux,17662779,Resistance Sapper,,pending,,,
216,Abyssea - Misareaux,17662780,Repair Trunk,,pending,,,
216,Abyssea - Misareaux,17662781,Repair Trunk,,pending,,,
216,Abyssea - Misareaux,17662782,Chocobo Tamer,,pending,,,
216,Abyssea - Misareaux,17662786,Repair Trunk,,pending,,,
216,Abyssea - Misareaux,17662787,Repair Trunk,,pending,,,
217,Abyssea - Vunkerl,17666576,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666577,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666578,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666579,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666580,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666581,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666582,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666583,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666584,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666585,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666586,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666587,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666588,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666589,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666590,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666591,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666592,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666593,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666594,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666595,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666596,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666597,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666598,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666599,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666608,Conflux Surveyor,,pending,,,
217,Abyssea - Vunkerl,17666609,Cruor Prospector,,pending,,,
217,Abyssea - Vunkerl,17666610,Atma Infusionist,,pending,,,
217,Abyssea - Vunkerl,17666611,Atma Fabricant,,pending,,,
217,Abyssea - Vunkerl,17666614,NPC[236],,pending,,,
217,Abyssea - Vunkerl,17666615,NPC[237],,pending,,,
217,Abyssea - Vunkerl,17666696,Veridical Conflux #01,,pending,,,
217,Abyssea - Vunkerl,17666697,Veridical Conflux #02,,pending,,,
217,Abyssea - Vunkerl,17666698,Veridical Conflux #03,,pending,,,
217,Abyssea - Vunkerl,17666699,Veridical Conflux #04,,pending,,,
217,Abyssea - Vunkerl,17666700,Veridical Conflux #05,,pending,,,
217,Abyssea - Vunkerl,17666701,Veridical Conflux #06,,pending,,,
217,Abyssea - Vunkerl,17666702,Veridical Conflux #07,,pending,,,
217,Abyssea - Vunkerl,17666703,Veridical Conflux #08,,pending,,,
217,Abyssea - Vunkerl,17666704,VK-01 Martello,,pending,,,
217,Abyssea - Vunkerl,17666705,VK-02 Martello,,pending,,,
217,Abyssea - Vunkerl,17666706,VK-03 Martello,,pending,,,
217,Abyssea - Vunkerl,17666707,VK-04 Martello,,pending,,,
217,Abyssea - Vunkerl,17666708,VK-05 Martello,,pending,,,
217,Abyssea - Vunkerl,17666709,VK-06 Martello,,pending,,,
217,Abyssea - Vunkerl,17666710,VK-07 Martello,,pending,,,
217,Abyssea - Vunkerl,17666711,VK-08 Martello,,pending,,,
217,Abyssea - Vunkerl,17666712,Bastion Prefect,,pending,,,
217,Abyssea - Vunkerl,17666714,Resistance Sergeant,,pending,,,
217,Abyssea - Vunkerl,17666715,Veridical Conflux #00,,pending,,,
217,Abyssea - Vunkerl,17666724,Fore Trap,,pending,,,
217,Abyssea - Vunkerl,17666725,Fore Trap,,pending,,,
217,Abyssea - Vunkerl,17666726,Fore Trap,,pending,,,
217,Abyssea - Vunkerl,17666727,Rear Trap,,pending,,,
217,Abyssea - Vunkerl,17666728,Rear Trap,,pending,,,
217,Abyssea - Vunkerl,17666729,Rear Trap,,pending,,,
217,Abyssea - Vunkerl,17666736,Cavernous Maw,,pending,,,
217,Abyssea - Vunkerl,17666738,Rahal,,pending,,,
217,Abyssea - Vunkerl,17666739,Milchupain,,pending,,,
217,Abyssea - Vunkerl,17666740,High Bear,,pending,,,
217,Abyssea - Vunkerl,17666741,Raifa,,pending,,,
217,Abyssea - Vunkerl,17666742,Watergrass,,pending,,,
217,Abyssea - Vunkerl,17666743,Watergrass,,pending,,,
217,Abyssea - Vunkerl,17666744,Watergrass,,pending,,,
217,Abyssea - Vunkerl,17666746,Cheupirudaux,,pending,,,
217,Abyssea - Vunkerl,17666747,Derelict Bridge,,pending,,,
217,Abyssea - Vunkerl,17666748,Derelict Bridge,,pending,,,
217,Abyssea - Vunkerl,17666749,Derelict Bridge,,pending,,,
217,Abyssea - Vunkerl,17666750,Derelict Bridge,,pending,,,
217,Abyssea - Vunkerl,17666751,Ferdechiond,,pending,,,
217,Abyssea - Vunkerl,17666752,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666753,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666754,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666755,Aladoverre,,pending,,,
217,Abyssea - Vunkerl,17666756,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666757,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666758,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666759,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666760,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666761,Belgidiveau,,pending,,,
217,Abyssea - Vunkerl,17666762,Deraquien,,pending,,,
217,Abyssea - Vunkerl,17666763,Elmemague,,pending,,,
217,Abyssea - Vunkerl,17666765,Teigero-Bangero,,pending,,,
217,Abyssea - Vunkerl,17666766,Vavegallet,,pending,,,
217,Abyssea - Vunkerl,17666767,Gulemont,,pending,,,
217,Abyssea - Vunkerl,17666768,Solgierte,,pending,,,
217,Abyssea - Vunkerl,17666769,Liloune,,pending,,,
217,Abyssea - Vunkerl,17666770,Parcarin,,pending,,,
217,Abyssea - Vunkerl,17666771,Machine Outfitter,,pending,,,
217,Abyssea - Vunkerl,17666772,Resistance Sapper,,pending,,,
217,Abyssea - Vunkerl,17666773,Repair Trunk,,pending,,,
217,Abyssea - Vunkerl,17666774,Repair Trunk,,pending,,,
217,Abyssea - Vunkerl,17666775,Chocobo Tamer,,pending,,,
217,Abyssea - Vunkerl,17666779,Repair Trunk,,pending,,,
217,Abyssea - Vunkerl,17666780,Repair Trunk,,pending,,,
217,Abyssea - Vunkerl,17666783,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666784,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666785,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666786,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666787,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666788,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666789,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666791,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666793,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666794,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666795,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
217,Abyssea - Vunkerl,17666796,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670591,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670592,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670593,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670594,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670595,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670596,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670597,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670598,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670599,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670600,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670601,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670602,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670603,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670604,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670605,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670606,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670607,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670608,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670609,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670610,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670611,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670612,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670620,Conflux Surveyor,,pending,,,
218,Abyssea - Altepa,17670621,Cruor Prospector,,pending,,,
218,Abyssea - Altepa,17670622,Atma Infusionist,,pending,,,
218,Abyssea - Altepa,17670623,Atma Fabricant,,pending,,,
218,Abyssea - Altepa,17670626,NPC[1e2],,pending,,,
218,Abyssea - Altepa,17670627,NPC[1e3],,pending,,,
218,Abyssea - Altepa,17670708,Veridical Conflux #01,,pending,,,
218,Abyssea - Altepa,17670709,Veridical Conflux #02,,pending,,,
218,Abyssea - Altepa,17670710,Veridical Conflux #03,,pending,,,
218,Abyssea - Altepa,17670711,Veridical Conflux #04,,pending,,,
218,Abyssea - Altepa,17670712,Veridical Conflux #05,,pending,,,
218,Abyssea - Altepa,17670713,Veridical Conflux #06,,pending,,,
218,Abyssea - Altepa,17670714,Veridical Conflux #07,,pending,,,
218,Abyssea - Altepa,17670715,Veridical Conflux #08,,pending,,,
218,Abyssea - Altepa,17670716,AL-01 Martello,,pending,,,
218,Abyssea - Altepa,17670717,AL-02 Martello,,pending,,,
218,Abyssea - Altepa,17670718,AL-03 Martello,,pending,,,
218,Abyssea - Altepa,17670719,AL-04 Martello,,pending,,,
218,Abyssea - Altepa,17670720,AL-05 Martello,,pending,,,
218,Abyssea - Altepa,17670721,AL-06 Martello,,pending,,,
218,Abyssea - Altepa,17670722,AL-07 Martello,,pending,,,
218,Abyssea - Altepa,17670723,AL-08 Martello,,pending,,,
218,Abyssea - Altepa,17670724,Dominion Tactician,,pending,,,
218,Abyssea - Altepa,17670727,Cavernous Maw,,pending,,,
218,Abyssea - Altepa,17670728,010da244,,pending,,,
218,Abyssea - Altepa,17670729,010da245,,pending,,,
218,Abyssea - Altepa,17670730,010da246,,pending,,,
218,Abyssea - Altepa,17670731,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670732,010da248,,pending,,,
218,Abyssea - Altepa,17670733,010da249,,pending,,,
218,Abyssea - Altepa,17670734,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670735,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670736,010da24c,,pending,,,
218,Abyssea - Altepa,17670737,010da24d,,pending,,,
218,Abyssea - Altepa,17670738,010da24e,,pending,,,
218,Abyssea - Altepa,17670739,010da24f,,pending,,,
218,Abyssea - Altepa,17670740,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670741,010da251,,pending,,,
218,Abyssea - Altepa,17670743,Moreno-Toeno,,pending,,,
218,Abyssea - Altepa,17670744,Nogelle,,pending,,,
218,Abyssea - Altepa,17670745,Alisa,,pending,,,
218,Abyssea - Altepa,17670746,Malene,,pending,,,
218,Abyssea - Altepa,17670747,???,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
218,Abyssea - Altepa,17670750,Titus,,pending,,,
218,Abyssea - Altepa,17670751,Chumimi,,pending,,,
218,Abyssea - Altepa,17670752,Oiheaurese,,pending,,,
218,Abyssea - Altepa,17670753,Morjean,,pending,,,
218,Abyssea - Altepa,17670754,Yachemidot,,pending,,,
218,Abyssea - Altepa,17670755,Brygid,,pending,,,
218,Abyssea - Altepa,17670756,Chemioue,,pending,,,
218,Abyssea - Altepa,17670757,Tapoh Lihzeh,,pending,,,
218,Abyssea - Altepa,17670758,Biggorf,,pending,,,
218,Abyssea - Altepa,17670759,Ken,,pending,,,
218,Abyssea - Altepa,17670760,Lined Casket,,pending,,,
218,Abyssea - Altepa,17670761,Lined Casket,,pending,,,
218,Abyssea - Altepa,17670762,Excenmille,,pending,,,
218,Abyssea - Altepa,17670763,Volker,,pending,,,
218,Abyssea - Altepa,17670764,Nanaa Mihgo,,pending,,,
218,Abyssea - Altepa,17670765,Ajido-Marujido,,pending,,,
218,Abyssea - Altepa,17670766,Honoi-Gomoi,,pending,,,
218,Abyssea - Altepa,17670767,Sola Jaab,,pending,,,
218,Abyssea - Altepa,17670768,Taraihi-Perunhi,,pending,,,
218,Abyssea - Altepa,17670769,Maunadolace,,pending,,,
218,Abyssea - Altepa,17670770,Bonarpant,,pending,,,
218,Abyssea - Altepa,17670771,Rielle,,pending,,,
218,Abyssea - Altepa,17670772,Yuhito-Kubhito,,pending,,,
218,Abyssea - Altepa,17670773,Hildith,,pending,,,
218,Abyssea - Altepa,17670774,Justinius,,pending,,,
218,Abyssea - Altepa,17670775,Ronta-Onta,,pending,,,
218,Abyssea - Altepa,17670776,Mheca Khetashipah,,pending,,,
218,Abyssea - Altepa,17670778,Dominion Sergeant,,pending,,,
218,Abyssea - Altepa,17670779,Dominion Sergeant,,pending,,,
218,Abyssea - Altepa,17670780,Dominion Sergeant,,pending,,,
218,Abyssea - Altepa,17670781,Machine Outfitter,,pending,,,
220,Ship bound for Selbina,17678361,Bhagirath,,pending,,,
220,Ship bound for Selbina,17678362,Maera,,pending,,,
220,Ship bound for Selbina,17678363,Rajmonda,,pending,,,
220,Ship bound for Selbina,17678365,Map,,pending,,,
221,Ship bound for Mhaura,17682456,Sahn,,pending,,,
221,Ship bound for Mhaura,17682457,Chhaya,,pending,,,
221,Ship bound for Mhaura,17682458,Lokhong,,pending,,,
221,Ship bound for Mhaura,17682460,Map,,pending,,,
222,Provenance,17686586,Provenance Crystal,,pending,,,
222,Provenance,17686587,Provenance Protocrystal,,pending,,,
222,Provenance,17686588,Provenance Crystal,,pending,,,
222,Provenance,17686589,Provenance Crystal,,pending,,,
222,Provenance,17686594,Provenance Protocrystal,,pending,,,
222,Provenance,17686608,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
222,Provenance,17686614,blank,,not_applicable,,,Unnamed placeholder or door; no NPC role label.
222,Provenance,17686621,Goblin Footprint,,pending,,,
222,Provenance,17686638,Glimmering Trove,,pending,,,
222,Provenance,17686639,Glimmering Trove,,pending,,,
222,Provenance,17686640,Glimmering Trove,,pending,,,
222,Provenance,17686641,Glimmering Trove,,pending,,,
222,Provenance,17686642,Regal Pawprints,,pending,,,
222,Provenance,17686643,Planar Rift,,pending,,,
223,San d'Oria-Jeuno Airship,17690625,Nigel,,pending,,,
223,San d'Oria-Jeuno Airship,17690626,Ricaldo,,pending,,,
224,Bastok-Jeuno Airship,17694721,Dereck,,pending,,,
224,Bastok-Jeuno Airship,17694722,Michele,,pending,,,
225,Windurst-Jeuno Airship,17698817,Mauricio,,pending,,,
225,Windurst-Jeuno Airship,17698818,Gabriele,,pending,,,
226,Kazham-Jeuno Airship,17702914,Joosef,,pending,,,
226,Kazham-Jeuno Airship,17702915,Oslam,,pending,,,
227,Ship bound for Selbina,17707037,Bhagirath,,pending,,,
227,Ship bound for Selbina,17707038,Maera,,pending,,,
227,Ship bound for Selbina,17707039,Rajmonda,,pending,,,
227,Ship bound for Selbina,17707041,Map,,pending,,,
228,Ship bound for Mhaura,17711132,Sahn,,pending,,,
228,Ship bound for Mhaura,17711133,Chhaya,,pending,,,
228,Ship bound for Mhaura,17711134,Lokhong,,pending,,,
228,Ship bound for Mhaura,17711136,Map,,pending,,,
230,Southern San d'Oria,17719297,Ceraule,,pending,,,
230,Southern San d'Oria,17719298,Aubejart,,pending,,,
230,Southern San d'Oria,17719299,Ephauge,,pending,,,
230,Southern San d'Oria,17719300,Cahaurme,,pending,,,
230,Southern San d'Oria,17719301,Baunise,,pending,,,
230,Southern San d'Oria,17719302,Coderiant,,pending,,,
230,Southern San d'Oria,17719303,Machielle,,pending,,,
230,Southern San d'Oria,17719304,Corua,,pending,,,
230,Southern San d'Oria,17719305,Phamelise,,pending,,,
230,Southern San d'Oria,17719306,Apairemant,,pending,,,
230,Southern San d'Oria,17719307,Violitte,,pending,,,
230,Southern San d'Oria,17719308,Andecia,,pending,,,
230,Southern San d'Oria,17719309,Well,,pending,,,
230,Southern San d'Oria,17719310,Well,,pending,,,
230,Southern San d'Oria,17719311,Well,,pending,,,
230,Southern San d'Oria,17719312,Well,,pending,,,
230,Southern San d'Oria,17719313,Well,,pending,,,
230,Southern San d'Oria,17719314,Raimbroy,,pending,,,
230,Southern San d'Oria,17719316,Leuveret,,pending,,,
230,Southern San d'Oria,17719317,Benaige,,pending,,,
230,Southern San d'Oria,17719318,Aveline,,pending,,,
230,Southern San d'Oria,17719319,Lotte,,pending,,,
230,Southern San d'Oria,17719320,Katharina,,pending,,,
230,Southern San d'Oria,17719321,Shilah,,pending,,,
230,Southern San d'Oria,17719322,Sobane,,pending,,,
230,Southern San d'Oria,17719323,Fulchia,,pending,,,
230,Southern San d'Oria,17719324,Nenne,,pending,,,
230,Southern San d'Oria,17719326,Raminel,,pending,,,
230,Southern San d'Oria,17719327,Amaura,,pending,,,
230,Southern San d'Oria,17719328,Glenne,,pending,,,
230,Southern San d'Oria,17719329,Luthiaque,,pending,,,
230,Southern San d'Oria,17719330,Deraquien,,pending,,,
230,Southern San d'Oria,17719331,Phillone,,pending,,,
230,Southern San d'Oria,17719337,Ferdoulemiont,,pending,,,
230,Southern San d'Oria,17719338,Chocobo,,pending,,,
230,Southern San d'Oria,17719339,Chocobo,,pending,,,
230,Southern San d'Oria,17719340,Chocobo,,pending,,,
230,Southern San d'Oria,17719343,Camereine,,pending,,,
230,Southern San d'Oria,17719344,Emoussine,,pending,,,
230,Southern San d'Oria,17719345,Meuneille,,pending,,,
230,Southern San d'Oria,17719346,Chocobo,,pending,,,
230,Southern San d'Oria,17719347,Chocobo,,pending,,,
230,Southern San d'Oria,17719348,Chocobo,,pending,,,
230,Southern San d'Oria,17719349,Taumila,,pending,,,
230,Southern San d'Oria,17719350,Lusiane,,pending,,,
230,Southern San d'Oria,17719351,Ostalie,,pending,,,
230,Southern San d'Oria,17719352,Capucine,,pending,,,
230,Southern San d'Oria,17719353,Helbort,,pending,,,
230,Southern San d'Oria,17719354,Ashene,,pending,,,
230,Southern San d'Oria,17719355,Thadiene,,pending,,,
230,Southern San d'Oria,17719356,Exoroche,,pending,,,
230,Southern San d'Oria,17719357,Authere,,pending,,,
230,Southern San d'Oria,17719358,Blendare,,pending,,,
230,Southern San d'Oria,17719359,Balasiel,,pending,,,
230,Southern San d'Oria,17719362,Chanpau,,pending,,,
230,Southern San d'Oria,17719372,Celyddon,,pending,,,
230,Southern San d'Oria,17719379,Faulpie,,pending,,,
230,Southern San d'Oria,17719380,Orechiniel,,pending,,,
